title,dom_bo,int_bo,wrld_bo,dvd_sales,blu_sales,total_sales,opening,runtime,legs,share,budget,theater_opening,theater_max,inf_dom_bo,release,vdo_release,mpaa,series,genre,kwrds,src,prd_mthd,creative_type,prd_company,prd_country,lang,synop
"/movie/31-(2016)#tab=summary
",779820,142907,922727,2685929,2154854,4840783,11842,102.0,65.85,84.5,1500000,14,538,821285,"September 1st, 2016","December 20th, 2016",R,.,horror,"kidnap, halloween, hostage, body horror, early / simultaneous video on demand release, family affair, 1970s",original screenplay,live action,historical fiction,"Bow & Arrow, Alchemy, Spookhouse International, Spectacle Entertainment",united states,"english, spanish","the horrific story of five carnival workers who are kidnapped the night before halloween and held hostage in a large compound. at the mercy of their captors, they are forced to play a twisted game or life or death called 31. for the next 12 hours they must fight for their lives against an endless parade of homicidal maniacs.
"
"/movie/Ballad-of-Jack-and-Rose-The#tab=summary
",712294,413964,1126258,.,.,.,59459,.,5.27,63.2,1500000,4,74,1012321,"March 25th, 2005",.,R,.,drama,"coming of age, counterculture, environment, land developer, incest, relationships gone wrong, dysfunctional family, terminal illness, loss of virginity",original screenplay,live action,.,Initial Entertainment Group,.,.,"
 

"
"/movie/Unsullied#tab=summary
",510957,.,.,.,.,.,179112,93.0,2.85,100.0,1500000,102,102,538128,"April 22nd, 2016",.,R,.,thriller/suspense,"kidnap, escape, florida, track and field",original screenplay,live action,contemporary fiction,Dreamline Pictures LLC,united states,english,"when car trouble strands track star reagan farrow in the florida boondocks, she accepts an offer of help from a pair of charming strangers only to find herself trapped in a brutal backwoods nightmare. held captive in an isolated cabin, reagan manages to escape and take refuge in the forest. relentlessly pursued by the savage sociopaths who kidnapped her, reagan will need all of her inner strength and resourcefulness in order to survive.
"
"/movie/Killing-Zoe#tab=summary
",418953,.,.,.,.,.,.,.,.,100.0,1500000,.,.,935451,"August 31st, 1994",.,.,.,.,.,.,.,.,.,france,.,"
 

"
"/movie/Believer-The#tab=summary
",406035,1434213,1840248,.,.,.,26236,98.0,11.85,22.1,1500000,4,13,636652,"May 17th, 2002","April 22nd, 2003",R,.,drama,.,original screenplay,live action,.,.,.,.,"
 

"
"/movie/Snow-Angels#tab=summary
",402858,11546,414404,.,.,.,14247,.,7.35,97.2,1500000,2,47,511144,"March 7th, 2008","September 16th, 2008",R,.,drama,.,based on fiction book/short story,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Session-9#tab=summary
",378176,1241426,1619602,.,.,.,76493,.,4.94,23.3,1500000,30,30,608685,"August 10th, 2001","February 26th, 2002",R,.,.,.,.,.,.,.,united states,.,"
 

"
"/movie/MOOZ-lum#tab=summary
",362239,10000,372239,.,.,.,139832,99.0,2.59,97.3,1500000,11,25,416136,"February 11th, 2011",.,PG-13,.,drama,"culture clash, college, religious, terrorism, 9/11",original screenplay,live action,contemporary fiction,"Q Prods, Ameena Sky Media, Deep Blue Pictures",united states,english,"mooz-lum is the story of a black family within the first large generation of muslims born and raised in this country and the trials and tribulations faced while practicing islamic faith in american society. 

the story is told through the eyes of tariq mahdi, a young man born and raised in a muslim household along with his younger sister taqua by their father hassan and mother safiyah. hassan is determined to send tariq to an islamic school to learn the quran, which safiyah strongly objects to. when hassanâs strict beliefs become too much for safiyahâs liberal nature, she decides that she wants a divorce. little do tariq and taqua know, the terms of the divorce are tariq is to live with their father and taqua with their mother. after the divorce, hassan fulfills his plans for tariq and sends him off to an islamic boarding school.

six years later, tariq is a freshman in college living back in the area he grew up. having been at the islamic boarding school and under the strict environment laid out by his father, tariq wants nothing to do with his islamic past. since the divorce, taqua has not seen tariq very often and their relationship has drifted apart. she decides to reach out to him and attempt to rebuild their once strong relationship. upon reuniting, she realizes that tariqâs attitude about islam has been heavily affected by his time at the school and with their father, so she tries to open him up to different ways of viewing his beliefs and incorporating his faith into society. 

unknown to tariq, his college experience is going to be beyond just academic enrichment. taqua starts spending time with him on campus and opening him up to new experiences. his roommate, hamza, is an arab muslim who also tries to reach out and connect with him but tariq constantly tries to avoid him. he also has interactions with a professor who challenges the students to think broadly about religion and world views, but the professor has to deal with the political ramifications from the dean of the department who is constantly trying to hold him down. 

just as tariq begins to grow as a person and open up to new ideas about his faith, the attacks on the world trade center take place. immediately, the view of muslims in america changes and some people begin to act on their anti-islamic feelings. their campus becomes an environment surrounded by violence and hate crimes. 

at that moment, tariq must make many critical decisions with his life, from dealing with a muslim/christian relationship he has with a young lady named ayanna, trying to deal with the views of islam that he knows while separating it from the ones created by 9/11, all while trying to protect taqua from the dangers building on campus due to that tragic day.
"
"/movie/I-Want-Someone-To-Eat-Cheese-With#tab=summary
",194568,.,.,.,.,.,12317,.,6.04,100.0,1500000,1,12,257631,"September 5th, 2007","April 15th, 2008",Not,.,comedy,.,original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Amigo#tab=summary
",184705,.,.,.,.,.,37324,128.0,4.95,100.0,1500000,10,10,212163,"August 19th, 2011",.,R,.,drama,"war, bigotry, political",based on real life events,live action,historical fiction,Pinoy Pictures,united states,"english, spanish, tagalog","when u.s. troops occupy his village in the philippines, rafael comes under pressure from a tough-as-nails officer to help the americans in their hunt for filipino guerilla fighters.  but rafael's brother is the head of the local guerillas, and considers anyone who cooperates with the americans to be a traitor.  rafael quickly finds himself forced to make the impossible, potentially deadly decisions faced by ordinary civilians in an occupied country. 
"
"/movie/Hatchet#tab=summary
",175281,65115,240396,7109436,.,.,9152,.,19.15,72.9,1500000,82,82,232086,"September 7th, 2007","December 18th, 2007",R,Hatchet,horror,"serial killer, teenage slasher, hicksploitation",original screenplay,live action,contemporary fiction,.,.,.,"
 

"
"/movie/My-Name-is-Bruce#tab=summary
",173066,.,.,.,.,.,16432,.,7.66,100.0,1500000,1,4,219578,"October 31st, 2008","February 10th, 2009",R,.,horror,.,original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Disappearance-of-Alice-Creed-The#tab=summary
",166980,1438159,1605139,.,.,.,40258,98.0,4.15,10.4,1500000,10,12,192795,"August 6th, 2010",.,R,.,thriller/suspense,"kidnap, surprise twist, life on the outside, lgbt",original screenplay,live action,contemporary fiction,CinemaNX,united kingdom,english,"on a suburban street, two masked men seize a young woman.  they bind and gag her and take her to an abandoned, soundproofed apartment. she is alice creed, daughter of a millionaire.  her kidnappers, the coldly efficient vic and his younger accomplice danny, have worked out a meticulous plan. but alice is not going to play the perfect victim - she's not giving in without a fight. in a tense power-play of greed, duplicity and survival we discover that sometimes disappearances can be deceptive...
"
"/movie/Modern-Times#tab=summary
",163245,48964,212209,.,.,.,.,87.0,4.56,76.9,1500000,.,.,.,"February 5th, 1936",.,G,.,comedy,.,.,live action,.,.,united states,english,"
 

"
"/movie/Salon-The#tab=summary
",139084,.,.,.,.,.,92362,.,1.51,100.0,1500000,210,210,184159,"May 11th, 2007","August 7th, 2007",PG-13,.,comedy,beauty industry,based on play,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Square-The-(2013)#tab=summary
",124244,52018,176262,.,.,.,16359,104.0,3.49,70.5,1500000,1,9,138818,"October 25th, 2013","January 17th, 2014",Not,.,documentary,"political, government corruption, revolution, religious, arab spring, 2010s",based on real life events,live action,factual,"Noujaim Films, Maktube Productions, Roast Beef, Worldview Entertainment","egypt, united states","arabic, english","from the 2011 overthrow of a 30 year dictator, through military rule, and culminating with the forced military removal of the muslim brotherhood president in the summer of 2013, we follow a group of egyptian activists as they battle leaders and regimes, and risk their lives to build a new society of conscience.
"
"/movie/Stolen-Summer#tab=summary
",119841,.,.,.,.,.,61613,91.0,1.95,100.0,1500000,13,13,187903,"March 22nd, 2002",.,PG,.,drama,religious,original screenplay,live action,.,.,.,.,"
 

"
"/movie/Road-Hard#tab=summary
",113169,.,.,.,.,.,105943,98.0,1.07,100.0,1500000,22,22,122293,"March 6th, 2015","April 10th, 2015",Not,.,comedy,"relationships gone wrong, stand-up comedy, road trip, early / simultaneous video on demand release, business trip",original screenplay,live action,contemporary fiction,"Sontalia Pictures, Hench in the Trench Productions",united states,english,"following an expensive divorce and the cancellation of his tv show, a stand-up comic is forced to go back on the road to provide for his daughter.
"
"/movie/Forty-Shades-of-Blue#tab=summary
",75828,96741,172569,.,.,.,8795,.,7.02,43.9,1500000,3,7,107762,"September 28th, 2005","June 13th, 2006",R,.,drama,.,original screenplay,live action,.,.,.,.,"
 

"
"/movie/Trucker#tab=summary
",52429,.,.,.,.,.,12418,.,4.22,100.0,1500000,10,13,63597,"October 9th, 2009","January 5th, 2010",R,.,drama,.,original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Pontypool#tab=summary
",3865,28051,31916,.,.,.,1541,.,2.51,12.1,1500000,1,1,4692,"May 29th, 2009",.,Not,.,thriller/suspense,.,based on fiction book/short story,live action,contemporary fiction,.,.,.,"a radio announcer and his crew find themselves stranded at the radio station as a mysterious infection breaks out in the world around them.
"
"/movie/Me-You-and-Five-Bucks#tab=summary
",2105,.,.,.,.,.,432,94.0,2.44,100.0,1500000,1,2,2268,"September 28th, 2015","October 13th, 2015",Not,.,romantic comedy,"romance, new york city, writing and writers",original screenplay,live action,contemporary fiction,Zoor Films,united states,english,"the lives of several very different individuals converge in modern day new york city as they meet at a crossroads in this colorful woody allen-esque romantic comedy. charlie, a waiter and womanizing lovable loser, dreams of selling his book âthe 7 steps of healing the male broken heart,â but finds himself still working in restaurants in order to survive in the big apple. low on cash, he's left with no other choice but to look for a roommate to share his tiny studio.

surprisingly, the first person to answer the ad is his ex and only love of his life pam; the reason behind his book. as he reluctantly allows pam to move in, charlie learns his book finally sold to a big publisher and that his life is about to change. as things seem to be on the up and up, charlie quits his thankless job as a waiter but must come to terms about his feelings for pam, and the building jealousy from his best friend louie. 

"
"/movie/Housebound-(2014)#tab=summary
",0,236863,236863,.,.,.,.,109.0,.,.,1500000,.,.,.,"October 17th, 2014",.,Not,.,comedy,"you can't go home again, dysfunctional family, hauntings, haunted house, house arrest, supernatural, horror comedy",original screenplay,live action,contemporary fiction,"Semi-Professional Pictures, New Zealand Film Commission",new zealand,english,"kylie bucknell is forced to return to the house she grew up in when the court places her on home detention. her punishment is made all the more unbearable by the fact she has to live there with her mother miriamâa well-intentioned blabbermouth whoâs convinced that the house is haunted. kylie dismisses miriamâs superstitions as nothing more than a distraction from a life occupied by boiled vegetables and small-town gossip. however, when she too becomes privy to unsettling whispers and strange bumps in the night, she begins to wonder whether sheâs inherited her overactive imagination, or if the house is in fact possessed by a hostile spirit whoâs not particularly thrilled about her return.
"
"/movie/Teefa-in-Trouble-(Pakistan)-(2018)#tab=summary
",0,98806,98806,.,.,.,.,155.0,.,.,1500000,.,.,.,"July 20th, 2018",.,.,.,action,"organized crime, gangs, arranged marriage, romance, fugitive / on the run, poland, pakistan",original screenplay,live action,contemporary fiction,Lightingale Productions,pakistan,urdu,"teefaâace enforcer, collector, and lovable rogue, trouble is his middle name! he heads from the by-lanes of lahore on orders from butt sahab, a lahori gangster, to the super highways of warsaw to bring anya - daughter of the polish gangster âbonzoâ, to wed buttâs beloved son âbillu buttâ. with bonzoâs bullies and the police on one side, and buttâs goons on the other,
"
"/movie/Wal-Mart-The-High-Cost-of-Low-Prices#tab=summary
",0,58692,58692,.,.,.,.,.,.,.,1500000,.,.,.,"November 4th, 2005","November 15th, 2005",.,.,documentary,.,based on real life events,live action,factual,.,united states,english,"
 

"
"/movie/Closer-to-the-Moon-(2014)#tab=summary
",0,5396,5396,116851,.,.,.,112.0,.,.,1500000,.,.,.,"April 17th, 2014","September 15th, 2015VideoSeptember 15th, 2015",Not,.,comedy,.,based on real life events,live action,dramatization,.,"romania, united states",english,"
 

"
"/movie/Fetching-Cody#tab=summary
",0,.,.,.,.,.,.,87.0,.,.,1500,.,.,.,"March 17th, 2006","January 27th, 2009",.,.,drama,"time travel, narcotics, drug overdose, romance",original screenplay,live action,science fiction,.,.,.,"
 

"
"/movie/Lion-of-Judah-The#tab=summary
",0,.,.,.,.,.,.,87.0,.,.,1500,.,.,.,"June 3rd, 2011",.,PG,.,adventure,"easter, religious, talking animals, animal lead, 3-d",based on religious text,digital animation,kids fiction,Animated Family Films,united states,english," follow the adventures of a bold lamb (judah) and his stable friends as they try to avoid the sacrificial alter the week preceding the crucifixion of christ. it is a heart-warming account of the easter story as seen through the eyes of a lovable pig (horace), a faint-hearted horse (monty), a pedantic rat (slink), a rambling rooster (drake), a motherly cow (esmay) and a downtrodden donkey (jack). this magnificent period piece with its epic sets is a roller coaster ride of emotions. enveloped in humor, this quest follows the animals from the stable in bethlehem to the great temple in jerusalem and onto the hillside of calvary as these unlikely heroes try to save their friend. the journey weaves seamlessly through the real biblical accounts of palm sunday, jesus turning the tables in the temple, peter's denial and with a tense, heart-wrenching climax, depicts the crucifixion and resurrection with gentleness and breathtaking beauty. for judah, the lamb with the heart of a lion, it is a story of courage and faith. for jack, the disappointed donkey, it becomes a pivotal voyage of hope. for horace, the, well the dirty pig, and drake the ignorant rooster, it is an opportunity to do something inappropriate and get into trouble. written by brent dawes 
"
"/movie/Once-Upon-a-Time-in-Queens#tab=summary
",0,.,112485,.,.,.,.,.,.,.,1500,.,.,.,.,"November 11th, 2014",R,.,comedy,.,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/Girlhouse#tab=summary
",0,.,.,.,.,.,.,99.0,.,.,1500,.,.,.,"February 13th, 2015",.,Not,.,horror,"early / simultaneous video on demand release, internet, stalker, teenage slasher, hackers, porn business",original screenplay,live action,contemporary fiction,Brookstreet Pictures,canada,english,"in an attempt to make some extra cash while away at college, kylie moves into a house that streams content to an x-rated website. after a deranged fan hacks in to determine the house's location, she finds herself in a terrifying fight for her life. 
"
"/movie/Mutant-World#tab=summary
",0,.,7652,.,.,.,.,.,.,.,1500,.,.,.,.,"May 26th, 2015",.,.,action,.,original screenplay,live action,science fiction,.,canada,english,"
 

"
"/movie/Hashtag-Horror#tab=summary
",0,.,.,.,.,.,.,90.0,.,.,1500,.,.,.,"November 20th, 2015","November 20th, 2015",Not,.,horror,"internet, bullies, teenage slasher, dysfunctional family",original screenplay,live action,contemporary fiction,IFC Midnight,united states,english,"youâve got followersâ¦ cyberbullying goes offline during one deadly night. based on a shocking true story, #horror follows a group of preteen girls living in a suburban world of money and privilege. but when their obsession with a disturbing online game goes too far, virtual terror becomes all too real. 
"
"/movie/Checkmate#tab=summary
",0,.,50616,.,.,.,.,102.0,.,.,1500,.,.,.,.,"September 8th, 2015",Not,.,thriller/suspense,.,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/Snow-White-and-the-Seven-Dwarfs#tab=summary
",184925486,.,.,.,.,.,.,83.0,14.66,100.0,1488000,.,.,.,"December 21st, 1937","October 9th, 2001",G,.,musical,"intertitle, prologue, royalty, dwarves, prince/princess, love at first sight, step-family, mute",based on folk tale/legend/fairytale,hand animation,kids fiction,Walt Disney Pictures,united states,english,"
 

"
"/movie/abrazo-de-la-serpiente-El#tab=summary
",1329249,3458569,4787818,.,.,.,50955,125.0,7.28,27.8,1400000,3,93,1399934,"February 17th, 2016","May 17th, 2016",Not,.,drama,"amazon rainforest, jungle, 1900s, 1940s",based on real life events,live action,dramatization,"Oscilloscope Laboratories, Ciudad Lunar, Caracol Television, Norte Sur, MC Producciones, Buffalo Film Company, Dago Garcia, Proimagenes Colombia, INCAA, CNACC, Ibermedia, Hubert Bals Fund","argentina, colombia, bolivarian republic of venezuela",spanish,"a drama that centers on karamakate, an amazonian shaman and the last survivor of his people, and the two scientists who, over the course of 40 years, build a friendship with him. the film was inspired by the real-life journals of two explorers who traveled through the colombian amazon during the last century in search of the sacred and difficult-to-find psychedelic yakruna plant.
"
"/movie/Werk-ohne-Autor-(Germany)-(2018)#tab=summary
",1303747,3812272,5116019,100443,14851,115294,.,189.0,8.53,25.5,1400000,1,122,1303747,"November 30th, 2018","May 14th, 2019",R,.,thriller/suspense,"romance, 1930s, 1940s, nazis, nazis outside of world war ii, dysfunctional family",based on real life events,live action,dramatization,"Pergamon Film, Wiedemann & Berg, Sony Pictures Classics",germany,german,"the story of a young art student, kurt who falls in love with fellow student, ellie. ellieâs father, professor seeband, a famous doctor, is dismayed at his daughterâs choice of boyfriend, and vows to destroy the relationship. what neither of them knows is that their lives are already connected through a terrible crime seeband committed decades agoâ¦
"
"/movie/Mustang-(2015)#tab=summary
",845464,4707120,5552584,.,.,.,20321,94.0,8.61,15.2,1400000,3,57,895531,"November 20th, 2015","April 26th, 2016",PG-13,.,drama,"prologue, voiceover/narration, turkey, coming of age, dysfunctional family, sex crimes, child abuse, suicide, runaway, arranged marriage, orphan, generational conflict",original screenplay,live action,contemporary fiction,"Cohen Media Group, Vistamar , Uhland Film, BAM Film, Kinology, Canal Plus","france, germany, turkey",turkish,"early summer in a village in northern turkey. five free-spirited teenaged sisters splash about on the beach with their male classmates. though their games are merely innocent fun, a neighbor passes by and reports what she considers to be illicit behavior to the girlsâ family.  the family overreacts, removing all âinstruments of corruption,â like cell phones and computers, and essentially imprisoning the girls, subjecting them to endless lessons in housework in preparation for them to become brides.  as the eldest sisters are married off, the younger ones bond together to avoid the same fate.  the fierce love between them empowers them to rebel and chase a future where they can determine their own lives.
"
"/movie/The-Holy-Girl(La-nina-santa)#tab=summary
",304124,957668,1261792,.,.,.,28327,106.0,8.66,24.1,1400000,2,12,432224,"April 29th, 2005",.,R,.,drama,.,original screenplay,live action,.,.,"argentina, italy, netherlands, spain",spanish,"
 

"
"/movie/chambre-bleue-La#tab=summary
",260441,1684979,1945420,.,.,.,21809,75.0,7.57,13.4,1400000,3,41,290308,"October 3rd, 2014",.,R,.,thriller/suspense,"infidelity, courtroom drama, france, relationships gone wrong, non-chronological, erotic thriller",original screenplay,live action,contemporary fiction,"Alfama Films, Arte France Cinema, Cofinova 10",france,french,"two adulterous lovers go from pillow talk to possible murder in this sexy, brain-teasing thriller. julien, a middle-aged salesman embroiled in a steamy love affair with a married woman who, after a round of kinky sex, makes a startling suggestion. suddenly julien is caught up in a police investigationâbut just what exactly happened?
"
"/movie/Incident-at-Loch-Ness#tab=summary
",36830,19243,56073,.,.,.,13313,.,2.77,65.7,1400000,2,2,54022,"September 17th, 2004",.,PG-13,.,documentary,.,based on real life events,live action,factual,Eden Rock Media,united kingdom,.,"
 

"
"/movie/Eddie-The-Sleepwalking-Cannibal#tab=summary
",1632,.,.,.,.,.,1016,90.0,1.61,100.0,1400000,5,5,1822,"April 5th, 2013",.,Not,.,comedy,"life in a small town, teachers, artists, cannibalism",original screenplay,live action,fantasy,.,"canada, denmark",english,"when lars's art dealer ronny arranges a teaching job in a small town as a âtherapeutic measureâ to stir up his creative juices, things don't quite turn out as planned.  at first, life in the peaceful small town seems rosy, as he settles in and impresses beautiful fellow colleague leslie by taking in the brawny, mute eddie after the latter's caregiver passes away. but lars soon discovers that the faã§ade of serenity hides something unimaginable: eddie suffers from a rare form of sleepwalking that transforms him from a docile, cereal-obsessed art student into a ravenous sleepwalkingcannibal. initially horrified by eddieâs dark secret, lars becomes enthralled by the not-so-gentle giant. exceptional art comes at a very high price...and how far is lars willing to go for his next masterpiece?
"
"/movie/My-Girlfriends-Boyfriend#tab=summary
",0,.,.,.,.,.,.,84.0,.,.,1400,.,.,.,"May 1st, 2010",.,PG,.,romantic comedy,.,.,live action,.,.,united states,english,"
 

"
"/movie/Kurmanjan-datka#tab=summary
",0,.,.,.,.,.,.,135.0,.,.,1400,.,.,.,.,.,PG-13,.,drama,.,based on real life events,live action,dramatization,.,kyrgyzstan,"english, kirghiz","
 

"
"/movie/House-at-the-End-of-the-Drive#tab=summary
",0,.,.,.,.,.,.,91.0,.,.,1400,.,.,.,.,.,R,.,horror,.,original screenplay,live action,fantasy,.,united states,english,"
 

"
"/movie/Batman-The-Movie#tab=summary
",0,.,.,.,.,.,.,105.0,.,.,1377,.,.,.,"July 6th, 1966","August 21st, 2001",.,.,.,.,.,.,.,.,united states,english,"
 

"
"/movie/Lock-Stock-and-Two-Smoking-Barrels#tab=summary
",3897569,24458619,28356188,.,.,.,143321,.,8.07,13.7,1350000,8,257,6989529,"March 5th, 1999","August 10th, 1999",R,.,black comedy,"organized crime, film noir, crime caper",original screenplay,live action,contemporary fiction,"PolyGram Filmed Entertainment, Summit Entertainment, The Steve Tisch Company, SKA Films, Matthew Vaughn",united kingdom,.,"
 

"
"/movie/Ballad-of-Gregorio-Cortez-The#tab=summary
",909000,.,65840,.,.,.,15477,.,11.24,100.0,1305000,1,32,2628882,"August 19th, 1983","August 14th, 2018",.,.,western,.,based on fiction book/short story,live action,historical fiction,.,united states,.,"
 

"
"/movie/San-Francisco#tab=summary
",2868000,2405000,5273000,.,.,.,.,115.0,.,54.4,1300000,.,.,.,"June 26th, 1936",.,Not,.,.,.,.,.,.,.,united states,english,"
 

"
"/movie/Festen#tab=summary
",1647780,.,.,.,.,.,.,.,14.92,100.0,1300000,.,.,3141420,"October 9th, 1998",.,R,.,comedy,foreign language,original screenplay,live action,contemporary fiction,.,.,.,"
 

"
"/movie/Trees-Lounge#tab=summary
",749741,.,.,.,.,.,47329,95.0,4.17,100.0,1300000,2,48,1545275,"October 11th, 1996",.,R,.,drama,.,original screenplay,live action,contemporary fiction,"Live Entertainment, Addis Wechsler, Hanley Productions, Wyamn Productions, Seneca",united states,english,"
 

"
"/movie/Girlfriend-Experience-The#tab=summary
",695840,310000,1005840,.,.,.,202965,.,3.43,69.2,1300000,30,48,845208,"May 22nd, 2009","September 29th, 2009",R,.,.,.,.,.,.,.,united states,english,"
 

"
"/movie/Journey-from-the-Fall#tab=summary
",635305,.,.,.,.,.,87442,.,6.41,100.0,1300000,4,14,841217,"March 23rd, 2007",.,R,.,drama,"vietnam war, foreign language",original screenplay,live action,historical fiction,.,united states,.,"
 

"
"/movie/Basket-The#tab=summary
",609042,.,.,.,.,.,61300,.,9.94,100.0,1300000,113,113,1026715,"May 5th, 2000",.,PG,.,drama,.,original screenplay,live action,.,.,.,.,"
 

"
"/movie/Above-and-Beyond#tab=summary
",288751,.,.,.,.,.,6448,87.0,10.09,100.0,1300000,1,21,312036,"January 30th, 2015","April 28th, 2015",Not,.,documentary,"israel, war, israeli palestinian conflict, in a plane",based on real life events,live action,factual,"Playmount, Katahdin Productions","israel, united kingdom, united states",english,"in 1948, just three years after the liberation of nazi death camps, a group of jewish american pilots answered a call for help. in secret and at great personal risk, they smuggled planes out of the u.s., trained behind the iron curtain in czechoslovakia and flew for israel in its war of independence. this ragtag band of brothers not only turned the tide of the war; they also embarked on personal journeys of discovery and renewed jewish pride. above and beyond is their story. 
"
"/movie/Def-Con-4#tab=summary
",210904,.,.,.,.,.,210904,88.0,1.0,100.0,1300000,54,54,541216,"March 15th, 1985",.,.,.,action,post apocalypse,original screenplay,live action,science fiction,.,canada,english,"
 

"
"/movie/Neal-n-Nikki#tab=summary
",100358,229263,329621,.,.,.,75005,.,1.34,30.4,1300000,44,44,142626,"December 9th, 2005",.,Not,.,drama,.,.,.,.,.,india,.,"
 

"
"/movie/Hebrew-Hammer-The#tab=summary
",77755,12458,90213,.,.,.,19539,.,3.98,86.2,1300000,8,8,116808,"December 19th, 2003",.,R,.,.,.,.,.,.,.,.,.,"
 

"
"/movie/insolitos-peces-gato-Los#tab=summary
",11278,43387,54665,24620,.,.,733,95.0,3.73,20.6,1300000,1,3,12572,"June 13th, 2014","July 29th, 2014",Not,.,comedy,"medical and hospitals, unexpected families, terminal illness, hispanic",original screenplay,live action,contemporary fiction,"Cine Canibal, Jaqueca Films, Good Lap Production, Fondo Para La Produccion, Instituto Mexicano de Cinematografia","france, mexico",spanish,"two unique women bond while recuperating in a hospital. martha, a mother of four rambunctious and imaginative children, finds solace when she meets the younger woman, claudia, and quickly the two build a strong relationship. when martha invites claudia to live with her family, claudia unwittingly takes on the responsibility of becoming a surrogate mother to marthaâs children.
"
"/movie/Simon-(2006)#tab=summary
",4055,1734608,1738663,.,.,.,2453,102.0,1.65,0.2,1300000,1,1,5639,"April 7th, 2006",.,Not,.,comedy,.,original screenplay,live action,contemporary fiction,.,netherlands,.,"
 

"
"/movie/Possession-of-Michael-King-The#tab=summary
",0,2736371,2736371,1771673,790785,2562458,.,83.0,.,.,1300000,.,.,.,"August 22nd, 2014","August 26th, 2014",R,.,horror,"atheism, death of a spouse or fiancã©e / fiancã©, possessed, occult, breaking the fourth wall, suicide attempt, voyeurism, hypnotism, incest, dysfunctional family, documentarian, demons, supernatural",original screenplay,live action,contemporary fiction,"Gold Circle Films, IM Global, Quickfire Fimls",united states,english,"michael king doesn't believe in god or the devil. following the sudden death of his wife, the documentary filmmaker decides to make his next film about the search for the existence of the supernatural. michael decides to make himself the center of the experimentâallowing demonologists, necromancers, and various practitioners of the occult to try the deepest and darkest spells and rituals they can find on himâin the hopes that when they fail, he'll once and for all have proof that religion, spiritualism, and the paranormal are nothing more than myth. but something does happen. an evil and horrifying force has taken over michael king. and it will not let him go.
"
"/movie/Forget-Me-Not#tab=summary
",0,13465,13465,.,.,.,.,95.0,.,.,1300000,.,.,.,.,"May 24th, 2011",R,.,horror,"faulty memory, surprise twist, hauntings, medical and hospitals, teenage slasher, orphan",original screenplay,live action,fantasy,.,united states,english,"it's graduation weekend, and sandy channing, the popular class president of her small-town high school, should be enjoying the time of her life. but when her friends start disappearing, sandy discovers they have unwittingly awakened the vengeful spirit of a girl they wronged long ago. fighting for her sanity and her life, sandy must unlock a dark secret from her own past before it's too late.
"
"/movie/41-Year-Old-Virgin-Who-Knocked-Up-Sarah-Marshall-and-Felt-Superbad-About-It-The#tab=summary
",0,.,.,.,.,.,.,82.0,.,.,1300,.,.,.,.,"June 8th, 2010",R,.,comedy,.,based on movie,live action,contemporary fiction,Silver Nitrate,united states,english,"
 

"
"/movie/Algerian-The#tab=summary
",0,.,4742,.,.,.,.,93.0,.,.,1300,.,.,.,"June 26th, 2015","January 1st, 2019",Not,.,thriller/suspense,"immigration, terrorism",original screenplay,live action,contemporary fiction,.,"algeria, united states",english,"
 

"
"/movie/Rebecca#tab=summary
",6000000,2370,6002370,.,.,.,.,130.0,.,100.0,1288000,.,.,.,"March 21st, 1940","January 24th, 2012",Not,.,drama,"film noir, voiceover/narration, romance, orphan, unnamed character, directing yourself, infidelity, suicide, relationships gone wrong, surprise twist, terminal illness, cross-class romance, lgbt, accidental death, prologue",based on fiction book/short story,live action,.,.,united states,english,"after a whirlwind romance, mysterious widower maxim de winter brings his shy, young bride home to his imposing estate, manderley. but the new mrs. de winter finds her married life dominated by the sinister, almost spectral influence of maxim's late wife: the brilliant, ravishingly beautiful rebecca, who, she suspects, still rules both manderley and maxim from beyond the grave! 
"
"/movie/Friday-the-13th-Part-2#tab=summary
",21722776,.,.,.,.,.,6429784,87.0,3.38,100.0,1250000,1350,1350,71185066,"April 30th, 1981","June 16th, 2009",.,Friday the 13th,horror,teenage slasher,original screenplay,live action,contemporary fiction,Paramount Pictures,united states,english,"
 

"
"/movie/Lost-Weekend-The#tab=summary
",11000000,.,.,.,.,.,.,99.0,.,100.0,1250000,.,.,.,"November 29th, 1945",.,Not,.,.,film noir,.,.,.,.,united states,english,"
 

"
"/movie/CHUD#tab=summary
",4700000,.,.,.,.,.,1762922,.,2.67,100.0,1250000,310,310,12743150,"August 31st, 1984","September 27th, 2011",.,.,horror,zombies,original screenplay,live action,fantasy,.,united states,.,"
 

"
