,movie_id,title,positive_probability,result
1055,tt0120863,The Thin Red Line,0.973739743232727,Positive
1056,tt0125664,Man on the Moon,0.9907038807868958,Positive
1057,tt1179034,From Paris with Love,0.00791289284825325,Negative
1058,tt0245803,Bulletproof Monk,0.9801071882247925,Positive
1059,tt0183505,"Me, Myself & Irene",0.18622536957263947,Negative
1060,tt4244998,Alpha,0.9318405985832214,Positive
1061,tt0790604,Deck the Halls,0.9900076389312744,Positive
1062,tt1385826,The Adjustment Bureau,0.7937612533569336,Positive
1063,tt1259571,The Twilight Saga: New Moon,0.9596977829933167,Positive
1064,tt0126029,Shrek,0.04824512451887131,Negative
1065,tt1637725,Ted,0.893958568572998,Positive
1066,tt2294449,22 Jump Street,0.010047131218016148,Negative
1067,tt0102798,Robin Hood: Prince of Thieves,0.9273462295532227,Positive
1068,tt0116695,Jerry Maguire,0.2636931538581848,Negative
1069,tt1528854,Daddy's Home,0.7121045589447021,Positive
1070,tt0119822,As Good as It Gets,0.1336154192686081,Negative
1071,tt0129290,Patch Adams,0.010685416869819164,Negative
1072,tt1489889,Central Intelligence,0.9853497743606567,Positive
1073,tt1229340,Anchorman 2: The Legend Continues,0.85872483253479,Positive
1074,tt1650062,Super 8,0.9674212336540222,Positive
1075,tt0280590,Mr. Deeds,0.2860518991947174,Negative
1076,tt0195685,Erin Brockovich,0.08682579547166824,Negative
1077,tt6343314,Creed II,0.9717409014701843,Positive
1078,tt5117670,Peter Rabbit,0.7990248799324036,Positive
1079,tt0251127,How to Lose a Guy in 10 Days,0.5957531929016113,Positive
1080,tt0110148,Interview with the Vampire: The Vampire Chronicles,0.9604002237319946,Positive
1081,tt7959026,The Mule,0.19079813361167908,Negative
1082,tt1068680,Yes Man,0.979494571685791,Positive
1083,tt2024469,Non-Stop,0.2770501673221588,Negative
1084,tt0120686,Stepmom,0.027002297341823578,Negative
1085,tt0427229,Failure to Launch,0.2511622905731201,Negative
1086,tt0454848,Inside Man,0.2136034369468689,Negative
1087,tt4877122,The Emoji Movie,0.9214364290237427,Positive
1088,tt1570728,"Crazy, Stupid, Love.",0.9457715749740601,Positive
1089,tt6294822,The Post,0.9585822820663452,Positive
1090,tt0120784,Payback,0.5388258099555969,Positive
1091,tt0112715,Congo,0.03450051695108414,Negative
1092,tt0448011,Knowing,0.9521623849868774,Positive
1093,tt0377109,The Ring Two,0.45302486419677734,Negative
1094,tt1389137,We Bought a Zoo,0.15292362868785858,Negative
1095,tt1210166,Moneyball,0.3237625062465668,Negative
1096,tt0388419,Christmas with the Kranks,0.5128505229949951,Positive
1097,tt0775408,'V for Vendetta' Unmasked,0.3358628749847412,Negative
1098,tt0114069,Outbreak,0.8830915093421936,Positive
1099,tt1075417,Race to Witch Mountain,0.23593729734420776,Negative
1100,tt0356618,The Forgotten,0.02727034129202366,Negative
1101,tt0400497,Herbie Fully Loaded,0.43633314967155457,Negative
1102,tt0300471,Shanghai Knights,0.7729259729385376,Positive
1103,tt0381971,Curious George,0.9453223347663879,Positive
1104,tt1605630,American Reunion,0.976633608341217,Positive
1105,tt1428538,Hansel & Gretel: Witch Hunters,0.9150593280792236,Positive
1106,tt1464540,I Am Number Four,0.991809070110321,Positive
1107,tt0250797,Unfaithful,0.4646924138069153,Negative
1108,tt3532216,American Made,0.8522182106971741,Positive
1109,tt0365737,Syriana,0.5775303244590759,Positive
1110,tt0318627,Resident Evil: Apocalypse,0.2384193241596222,Negative
1111,tt2262227,The Book of Life,0.9945181012153625,Positive
1112,tt0118548,Absolute Power,0.9662473797798157,Positive
1113,tt0408345,Firewall,0.3252520263195038,Negative
1114,tt0119174,The Game,0.9847395420074463,Positive
1115,tt0119173,G.I. Jane,0.026211654767394066,Negative
1116,tt2106361,Into the Storm,0.9386960864067078,Positive
1117,tt1872194,The Judge,0.9797955751419067,Positive
1118,tt0384537,Silent Hill,0.43895915150642395,Negative
1119,tt1206885,Rambo: Last Blood,0.9024008512496948,Positive
1120,tt0191397,The Replacements,0.5579278469085693,Positive
1121,tt0120768,The Negotiator,0.050566039979457855,Negative
1122,tt2005151,War Dogs,0.41675493121147156,Negative
1123,tt0109254,Beverly Hills Cop III,0.39918723702430725,Negative
1124,tt0099700,Gremlins 2: The New Batch,0.0146265784278512,Negative
1125,tt0119874,The Peacemaker,0.38977089524269104,Negative
1126,tt0313443,Out of Time,0.6084412932395935,Positive
1127,tt0317198,Bridget Jones: The Edge of Reason,0.065301313996315,Negative
1128,tt0163978,The Beach,0.29081612825393677,Negative
1129,tt0110725,On Deadly Ground,0.02255433239042759,Negative
1130,tt1186367,Ninja Assassin,0.9566260576248169,Positive
1131,tt0350028,Raising Helen,0.3200860321521759,Negative
1132,tt3799694,The Nice Guys,0.44518131017684937,Negative
1133,tt0126916,For Love of the Game,0.994926929473877,Positive
1134,tt0141109,Jack Frost,0.9803248047828674,Positive
1135,tt1392197,Marmaduke,0.9908252358436584,Positive
1136,tt0117765,Striptease,0.6001304984092712,Positive
1137,tt1212419,Hereafter,0.9899165034294128,Positive
1138,tt0264935,Murder by Numbers,0.13879412412643433,Negative
1139,tt0112401,Assassins,0.8727501034736633,Positive
1140,tt5478478,Hostiles,0.7014501094818115,Positive
1141,tt1608290,Zoolander 2,0.8971715569496155,Positive
1142,tt1571569,Defiance: Return to the Forest,0.43810412287712097,Negative
1143,tt0367959,Hannibal Rising,0.9833537340164185,Positive
1144,tt0160916,The Story of Us,0.9762434363365173,Positive
1145,tt1517260,The Host,0.02090248465538025,Negative
1146,tt0264395,Basic,0.8146106600761414,Positive
1147,tt2199571,Run All Night,0.949804961681366,Positive
1148,tt0309377,Blood Work,0.07701798528432846,Negative
1149,tt0963178,The International,0.9668818712234497,Positive
1150,tt0116225,Escape from L.A.,0.027821216732263565,Negative
1151,tt0315297,Twisted,0.3631582260131836,Negative
1152,tt5294550,All the Money in the World,0.9610830545425415,Positive
1153,tt0362270,The Life Aquatic with Steve Zissou,0.9277462959289551,Positive
1154,tt0129167,The Iron Giant,0.7576689720153809,Positive
1155,tt2274648,Hellboy,0.8311638236045837,Positive
1156,tt1240982,Your Highness,0.9806351661682129,Positive
1157,tt4477936,Terminal F/Chasing Edward Snowden,0.9729592800140381,Positive
1158,tt1462041,Dream House,0.8286421298980713,Positive
1159,tt1124037,Free State of Jones,0.9898171424865723,Positive
1160,tt1034032,Gamer,0.9035608172416687,Positive
1161,tt0331933,Man of the House,0.4343838691711426,Negative
1162,tt0289992,The Life of David Gale,0.9780787825584412,Positive
1163,tt1559547,Beautiful Creatures,0.9748026728630066,Positive
1164,tt0378109,Into the Blue,0.02523566596210003,Negative
1165,tt0765443,Eastern Promises,0.7817079424858093,Positive
1166,tt0109190,Baby's Day Out,0.015997176989912987,Negative
1167,tt0151137,The Messenger: The Story of Joan of Arc,0.964428722858429,Positive
1168,tt0113010,Fair Game,0.6354076266288757,Positive
1169,tt1502404,Drive Angry,0.30914682149887085,Negative
1170,tt0119592,Mad City,0.9777332544326782,Positive
1171,tt0114345,The Scarlet Letter,0.9616724252700806,Positive
1172,tt0421054,Domino,0.1182970255613327,Negative
1173,tt0113451,Jade,0.23702484369277954,Negative
1174,tt0891592,Street Fighter: The Legend of Chun-Li,0.9753103256225586,Positive
1175,tt0266452,Death to Smoochy,0.009079033508896828,Negative
1176,tt4701724,Early Man,0.9793424606323242,Positive
1177,tt0315824,The Big Bounce,0.6263379454612732,Positive
1178,tt0181151,What Planet Are You From?,0.014263377524912357,Negative
1179,tt4426464,Arctic Dogs,0.09824540466070175,Negative
1180,tt7134096,The Rhythm Section,0.37642475962638855,Negative
1181,tt1014763,Child 44,0.9575632214546204,Positive
1182,tt1374992,Upside Down,0.9841274619102478,Positive
1183,tt7547410,Dora and the Lost City of Gold,0.9213851094245911,Positive
1184,tt0267804,The One,0.8374640941619873,Positive
1185,tt1823672,Chappie,0.17149141430854797,Negative
1186,tt0098987,The Adventures of Ford Fairlane,0.5803555846214294,Positive
1187,tt1781769,Anna Karenina,0.9461517333984375,Positive
1188,tt0097576,Indiana Jones and the Last Crusade,0.30345961451530457,Negative
1189,tt0298130,The Ring,0.2105916142463684,Negative
1190,tt0181865,Traffic,0.9914175271987915,Positive
1191,tt0258000,Panic Room,0.7064571380615234,Positive
1192,tt1560220,Zombieland: Double Tap,0.17687374353408813,Negative
1193,tt0155267,The Thomas Crown Affair,0.1137770265340805,Negative
1194,tt7401588,Instant Family,0.07526760548353195,Negative
1195,tt0145681,The Bone Collector,0.10721524059772491,Negative
1196,tt0120188,Three Kings,0.9882206916809082,Positive
1197,tt0808510,Tooth Fairy,0.897361695766449,Positive
1198,tt0250687,Rat Race,0.22121356427669525,Negative
1199,tt0381849,3:10 to Yuma,0.07355612516403198,Negative
1200,tt0272152,K-PAX,0.09412871301174164,Negative
1201,tt0230030,Bedazzled,0.49418726563453674,Negative
1202,tt0120780,Out of Sight,0.8488415479660034,Positive
1203,tt0087089,The Cotton Club,0.9916220903396606,Positive
1204,tt5033998,Charlie's Angels,0.9318221807479858,Positive
1205,tt0462499,Rambo,0.9707111120223999,Positive
1206,tt1355631,The Infiltrator,0.32983365654945374,Negative
1207,tt0099422,Dick Tracy,0.019153714179992676,Negative
1208,tt2543164,Arrival,0.822765588760376,Positive
1209,tt0115798,The Cable Guy,0.01628129370510578,Negative
1210,tt0106220,Addams Family Values,0.19679418206214905,Negative
1211,tt1757737,Earth,0.751282274723053,Positive
1212,tt0200027,Riding in Cars with Boys,0.9819754958152771,Positive
1213,tt0307479,Solaris,0.04588978737592697,Negative
1214,tt1075747,Jonah Hex,0.623484194278717,Positive
1215,tt0117002,Mary Reilly,0.9671403765678406,Positive
1216,tt0490215,Silence,0.9673730134963989,Positive
1217,tt0119738,My Best Friend's Wedding,0.4442761242389679,Negative
1218,tt0265029,America's Sweethearts,0.029934026300907135,Negative
1219,tt0117731,Star Trek: First Contact,0.6291481256484985,Positive
1220,tt0278504,Insomnia,0.10722667723894119,Negative
1221,tt1392214,Prisoners,0.08918353915214539,Negative
1222,tt0115956,Courage Under Fire,0.5140678286552429,Positive
1223,tt0119528,Liar Liar,0.661601185798645,Positive
1224,tt0120623,A Bug's Life,0.021500734612345695,Negative
1225,tt1397280,Taken 2,0.619674026966095,Positive
1226,tt0109813,The Flintstones,0.11035794019699097,Negative
1227,tt0306047,Scary Movie 3,0.742422878742218,Positive
1228,tt0212346,Miss Congeniality,0.03121248446404934,Negative
1229,tt4765284,Pitch Perfect 3,0.9863219261169434,Positive
1230,tt0373051,Journey to the Center of the Earth,0.37950360774993896,Negative
1231,tt0107798,The Pelican Brief,0.4877769351005554,Negative
1232,tt0368933,The Princess Diaries 2: Royal Engagement,0.17201529443264008,Negative
1233,tt0825232,The Bucket List,0.9885839223861694,Positive
1234,tt0109446,The Client,0.061246637254953384,Negative
1235,tt1204342,The Muppets,0.21316273510456085,Negative
1236,tt0105112,Patriot Games,0.5875823497772217,Positive
1237,tt0369735,Monster-in-Law,0.7441761493682861,Positive
1238,tt0139654,Training Day,0.7475671768188477,Positive
1239,tt3631112,The Girl on the Train,0.9907797574996948,Positive
1240,tt0177789,Galaxy Quest,0.0659494698047638,Negative
1241,tt0257106,Scary Movie 2,0.5929347276687622,Positive
1242,tt0120611,Blade,0.9266455173492432,Positive
1243,tt0393162,Coach Carter,0.32745853066444397,Negative
1244,tt1038919,The Bounty Hunter,0.9536721706390381,Positive
1245,tt0264472,Changing Lanes,0.028798945248126984,Negative
1246,tt0118615,Anaconda,0.15177114307880402,Negative
1247,tt0401855,Underworld: Evolution,0.9936342239379883,Positive
1248,tt3224458,A Beautiful Day in the Neighborhood,0.990727424621582,Positive
1249,tt0200550,Coyote Ugly,0.9895086288452148,Positive
1250,tt0314331,Love Actually,0.7932075262069702,Positive
1251,tt0116669,Jack,0.9820870161056519,Positive
1252,tt0111255,The Specialist,0.26386749744415283,Negative
1253,tt1711525,Office Christmas Party,0.694567084312439,Positive
1254,tt0117918,Tin Cup,0.04305797815322876,Negative
1255,tt0371724,The Hitchhiker's Guide to the Galaxy,0.012426253408193588,Negative
1256,tt0432021,Resident Evil: Extinction,0.8328863978385925,Positive
1257,tt0396592,Fat Albert,0.3272574245929718,Negative
1258,tt1615065,Savages,0.972241222858429,Positive
1259,tt0110997,The River Wild,0.10847780108451843,Negative
1260,tt1086772,Blended,0.8029305338859558,Positive
1261,tt0408985,Last Holiday,0.6907393932342529,Positive
1262,tt0450232,16 Blocks,0.23793447017669678,Negative
1263,tt0113419,The Indian in the Cupboard,0.9791876077651978,Positive
1264,tt0337921,Cellular,0.03273138776421547,Negative
1265,tt5606664,Doctor Sleep,0.7934277057647705,Positive
1266,tt0429589,The Ant Bully,0.7823693752288818,Positive
1267,tt0274166,Johnny English,0.7184054851531982,Positive
1268,tt0087182,Dune,0.7719177007675171,Positive
1269,tt0775552,Aliens in the Attic,0.037950556725263596,Negative
1270,tt0445922,Across the Universe,0.9890868663787842,Positive
1271,tt0959337,Revolutionary Road,0.7414125800132751,Positive
1272,tt0364970,Babylon A.D.,0.9327327013015747,Positive
1273,tt3513548,Richard Jewell,0.23685725033283234,Negative
1274,tt0109836,Mary Shelley's Frankenstein,0.9642493724822998,Positive
1275,tt0116421,The Glimmer Man,0.9584459066390991,Positive
1276,tt1946502,UglyDolls,0.9932592511177063,Positive
1277,tt0117108,Multiplicity,0.9782481789588928,Positive
1278,tt0237572,The Pledge,0.904573917388916,Positive
1279,tt0117331,The Phantom,0.7073978185653687,Positive
1280,tt0376108,Rebound,0.09793191403150558,Negative
1281,tt1139328,The Ghost Writer,0.04020116478204727,Negative
1282,tt0149624,All the Pretty Horses,0.9731185436248779,Positive
1283,tt0814022,Bangkok Dangerous,0.12310285866260529,Negative
1284,tt0113987,Nixon,0.6954760551452637,Positive
1285,tt1343727,Dredd,0.0107795475050807,Negative
1286,tt0376136,The Rum Diary,0.10623399168252945,Negative
1287,tt0118956,Deep Rising,0.7148712277412415,Positive
1288,tt3289724,Welcome to Marwen,0.9940060377120972,Positive
1289,tt1634122,Johnny English Reborn,0.04254354536533356,Negative
1290,tt1046997,Miracle at St. Anna,0.8815563321113586,Positive
1291,tt0246464,Big Trouble,0.17551644146442413,Negative
1292,tt0484740,Love in the Time of Cholera,0.9579049944877625,Positive
1293,tt0255477,Pinocchio,0.9799783825874329,Positive
1294,tt0120107,Shadow Conspiracy,0.08094115555286407,Negative
1295,tt0249516,Foodfight!,0.033616162836551666,Negative
1296,tt1024648,Argo,0.015267780050635338,Negative
1297,tt0106977,The Fugitive,0.5439569354057312,Positive
1298,tt0089880,Rambo: First Blood Part II,0.44331055879592896,Negative
1299,tt0117665,Sleepers,0.7939950227737427,Positive
1300,tt1438254,Charlie St. Cloud,0.9885991811752319,Positive
1301,tt0116731,The Juror,0.4412098526954651,Negative
1302,tt2788710,The Interview,0.40373918414115906,Negative
1303,tt0080855,Heaven's Gate,0.8520187139511108,Positive
1304,tt2404463,The Heat,0.3730008006095886,Negative
1305,tt0181536,Finding Forrester,0.9867291450500488,Positive
1306,tt0191754,28 Days,0.053414586931467056,Negative
1307,tt0253867,The Sweetest Thing,0.8661636710166931,Positive
1308,tt5177088,The Girl in the Spider's Web,0.21443700790405273,Negative
1309,tt3416532,A Monster Calls,0.9955055713653564,Positive
1310,tt0472399,The Mechanic,0.02718709409236908,Negative
1311,tt0106918,The Firm,0.10043543577194214,Negative
1312,tt1232829,21 Jump Street,0.44232210516929626,Negative
1313,tt0125439,Notting Hill,0.7826550602912903,Positive
1314,tt3281548,Little Women,0.9912243485450745,Positive
1315,tt0120630,Chicken Run,0.9735906720161438,Positive
1316,tt0343135,Along Came Polly,0.940439760684967,Positive
1317,tt0103859,Boomerang,0.6496338844299316,Positive
1318,tt0889583,Brüno,0.9374921917915344,Positive
1319,tt0056937,Cleopatra,0.923861026763916,Positive
1320,tt2334871,Snatched,0.9760459065437317,Positive
1321,tt1648179,Here Comes the Boom,0.056565508246421814,Negative
1322,tt0257756,High Crimes,0.26536494493484497,Negative
1323,tt0117057,The Mirror Has Two Faces,0.07506681233644485,Negative
1324,tt1486185,Red Riding Hood,0.8800257444381714,Positive
1325,tt0265349,The Mothman Prophecies,0.9643400311470032,Positive
1326,tt0097742,Licence to Kill,0.9867647886276245,Positive
1327,tt1255919,Holmes & Watson,0.9909237027168274,Positive
1328,tt1598828,One for the Money,0.5322741866111755,Positive
1329,tt0179626,15 Minutes,0.3294036090373993,Negative
1330,tt0399295,Lord of War,0.9830625057220459,Positive
1331,tt0108255,Super Mario Bros.,0.12469014525413513,Negative
1332,tt0104412,Hero,0.0326865054666996,Negative
1333,tt1568338,Man on a Ledge,0.05986781790852547,Negative
1334,tt1032751,The Warrior's Way,0.06742402166128159,Negative
1335,tt0119640,McHale's Navy,0.025538399815559387,Negative
1336,tt1634037,Au four et au moulin: les coulisses de Micmacs à Tire-Larigot,0.963931143283844,Positive
1337,tt0298203,8 Mile,0.9959810972213745,Positive
1338,tt2066051,Rocketman,0.9951007962226868,Positive
1339,tt0183790,A Knight's Tale,0.9583672881126404,Positive
1340,tt0288045,The Medallion,0.5004836916923523,Positive
1341,tt1053810,The Big Year,0.047767169773578644,Negative
1342,tt0167404,The Sixth Sense,0.8942541480064392,Positive
1343,tt0396269,Wedding Crashers,0.816002607345581,Positive
1344,tt1155076,The Karate Kid,0.8786213397979736,Positive
1345,tt6146586,John Wick: Chapter 3 - Parabellum,0.7799974083900452,Positive
1346,tt2322441,Fifty Shades of Grey,0.9877029061317444,Positive
1347,tt8946378,Knives Out,0.9499635100364685,Positive
1348,tt1041829,The Proposal,0.8592272996902466,Positive
1349,tt1800241,American Hustle,0.9921855330467224,Positive
1350,tt0349205,Cheaper by the Dozen,0.3617250621318817,Negative
1351,tt2872732,Lucy,0.029334362596273422,Negative
1352,tt1091191,Lone Survivor,0.9879555702209473,Positive
1353,tt0096874,Back to the Future Part II,0.0223783440887928,Negative
1354,tt0150377,Double Jeopardy,0.9313374161720276,Positive
1355,tt0338459,Spy Kids 3-D: Game Over,0.9923526644706726,Positive
1356,tt0117913,A Time to Kill,0.3757818043231964,Negative
1357,tt0104694,A League of Their Own,0.954352617263794,Positive
1358,tt1285016,The Social Network,0.7261416912078857,Positive
1359,tt1135503,Julie & Julia,0.9904686808586121,Positive
1360,tt1001508,He's Just Not That Into You,0.9735257029533386,Positive
1361,tt2869728,Ride Along 2,0.9384251832962036,Positive
1362,tt0362120,Scary Movie 4,0.025432467460632324,Negative
1363,tt2561572,Get Hard,0.4769189655780792,Negative
1364,tt0134084,Scream 3,0.9637340307235718,Positive
1365,tt0099088,Back to the Future Part III,0.6582523584365845,Positive
1366,tt2140479,The Accountant,0.3614848554134369,Negative
1367,tt2096672,Dumb and Dumber To,0.007739517372101545,Negative
1368,tt2203939,The Other Woman,0.15087172389030457,Negative
1369,tt0103874,Bram Stoker's Dracula,0.8254064917564392,Positive
1370,tt0397313,Eight Below,0.7777087688446045,Positive
1371,tt0134119,The Talented Mr. Ripley,0.7250816226005554,Positive
1372,tt2361509,The Intern,0.9865343570709229,Positive
1373,tt0104691,The Last of the Mohicans,0.17050978541374207,Negative
1374,tt0350258,Ray,0.988640546798706,Positive
1375,tt0401792,Sin City,0.8463416695594788,Positive
1376,tt3682448,Bridge of Spies,0.7840311527252197,Positive
1377,tt0443274,Vantage Point,0.8277716636657715,Positive
1378,tt1155056,"I Love You, Man",0.4573954641819,Negative
1379,tt0256380,Shallow Hal,0.013561052270233631,Negative
1380,tt0102138,JFK,0.849855899810791,Positive
1381,tt0421729,Big Momma's House 2,0.00997261330485344,Negative
1382,tt6189022,Angel Has Fallen,0.9686431884765625,Positive
1383,tt2119543,The House with a Clock in Its Walls,0.7039812207221985,Positive
1384,tt2119532,Hacksaw Ridge,0.9903872609138489,Positive
1385,tt0236493,The Mexican,0.1415964663028717,Negative
1386,tt1144884,The Final Destination,0.16043703258037567,Negative
1387,tt0974661,17 Again,0.8537014722824097,Positive
1388,tt1401152,Unknown,0.050521377474069595,Negative
1389,tt1226229,Get Him to the Greek,0.062277909368276596,Negative
1390,tt0348836,Gothika,0.05952576920390129,Negative
1391,tt0159273,Behind Enemy Lines,0.014815458096563816,Negative
1392,tt1189340,The Lincoln Lawyer,0.6387925148010254,Positive
1393,tt0358135,Shall We Dance,0.8864395618438721,Positive
1394,tt0445990,Invincible,0.944961428642273,Positive
1395,tt0765446,Escape from Planet Earth,0.9845640659332275,Positive
1396,tt0122718,Small Soldiers,0.25289493799209595,Negative
1397,tt0120177,Spawn,0.0618598498404026,Negative
1398,tt2170439,Horrible Bosses 2,0.008855822496116161,Negative
1399,tt0245844,The Count of Monte Cristo,0.864416778087616,Positive
1400,tt0482571,The Prestige,0.8862007856369019,Positive
1401,tt0410297,The Lake House,0.979223370552063,Positive
1402,tt1424381,Predators,0.6199685335159302,Positive
1403,tt1462769,The Odd Life of Timothy Green,0.9741103649139404,Positive
1404,tt0093428,The Living Daylights,0.974515974521637,Positive
1405,tt0472043,Apocalypto,0.8903566002845764,Positive
1406,tt0758766,Music and Lyrics,0.011051337234675884,Negative
1407,tt0091396,Legal Eagles,0.9451797008514404,Positive
1408,tt0363988,Secret Window,0.7291333675384521,Positive
1409,tt0397101,The Skeleton Key,0.31932148337364197,Negative
1410,tt1742044,Jersey Boys,0.9948392510414124,Positive
1411,tt0866439,Made of Honor,0.9795835614204407,Positive
1412,tt0119978,The Rainmaker,0.8745705485343933,Positive
1413,tt0104839,Medicine Man,0.9284166097640991,Positive
1414,tt0118607,Amistad,0.13246873021125793,Negative
1415,tt2557490,A Million Ways to Die in the West,0.9072526693344116,Positive
1416,tt1622979,Final Destination 5,0.9534845948219299,Positive
1417,tt4218572,Widows,0.930002748966217,Positive
1418,tt0332047,Fever Pitch,0.983773946762085,Positive
1419,tt0758730,Aliens vs. Predator: Requiem,0.1525711566209793,Negative
1420,tt1153702,Starz Special: The Water Horse: Legend of the Deep,0.3922509551048279,Negative
1421,tt1956620,Sex Tape,0.7213285565376282,Positive
1422,tt1262416,Scream 4,0.12682375311851501,Negative
1423,tt0110989,Ri¢hie Ri¢h,0.5798279643058777,Positive
1424,tt0174480,Autumn in New York,0.9741631150245667,Positive
1425,tt1092026,Paul,0.03007587231695652,Negative
1426,tt1694020,The Guilt Trip,0.062153078615665436,Negative
1427,tt1657507,Colombiana,0.796833872795105,Positive
1428,tt0134273,8MM,0.6268401741981506,Positive
1429,tt1590193,The Commuter,0.19175732135772705,Negative
1430,tt0162983,Hanging Up,0.8953153491020203,Positive
1431,tt0101761,The Doors,0.9317590594291687,Positive
1432,tt0130121,Mickey Blue Eyes,0.01979619450867176,Negative
1433,tt6663582,The Spy Who Dumped Me,0.1985544115304947,Negative
1434,tt0223897,Pay It Forward,0.9881028532981873,Positive
1435,tt1334512,Arthur,0.9166180491447449,Positive
1436,tt0817538,Drillbit Taylor,0.02176056243479252,Negative
1437,tt4572514,Patriots Day,0.08362862467765808,Negative
1438,tt0111143,The Shadow,0.9483231902122498,Positive
1439,tt1129442,Transporter 3,0.021513627842068672,Negative
1440,tt1126618,Morning Glory,0.2050630897283554,Negative
1441,tt0430308,Get Rich or Die Tryin',0.9836031198501587,Positive
1442,tt2139881,Long Shot,0.9835192561149597,Positive
1443,tt0160009,The Art of War,0.45502108335494995,Negative
1444,tt1661382,Grudge Match,0.9024401307106018,Positive
1445,tt0163983,Bless the Child,0.8558530807495117,Positive
1446,tt0294870,Rent,0.9955072402954102,Positive
1447,tt0129280,The Out-of-Towners,0.25871336460113525,Negative
1448,tt3486626,The Nut Job 2: Nutty by Nature,0.021121228113770485,Negative
1449,tt0116654,The Island of Dr. Moreau,0.5842106938362122,Positive
1450,tt0246544,The Musketeer,0.9761770963668823,Positive
1451,tt2592614,Resident Evil: The Final Chapter,0.922526478767395,Positive
1452,tt0467200,The Other Boleyn Girl,0.995641827583313,Positive
1453,tt4481514,The House,0.060067880898714066,Negative
1454,tt0230838,Sweet November,0.9722558856010437,Positive
1455,tt0444682,The Reaping,0.6265586614608765,Positive
1456,tt0479997,Season of the Witch,0.01329029817134142,Negative
1457,tt0110971,Renaissance Man,0.01507717277854681,Negative
1458,tt0120800,Quest for Camelot,0.6573867201805115,Positive
1459,tt0269095,City by the Sea,0.9365465641021729,Positive
1460,tt0132512,At First Sight,0.9941564798355103,Positive
1461,tt3522806,Mechanic: Resurrection,0.6434772610664368,Positive
1462,tt0329691,Torque,0.3993147611618042,Negative
1463,tt0432283,Fantastic Mr. Fox,0.9913275837898254,Positive
1464,tt1308728,The Happytime Murders,0.6437138319015503,Positive
1465,tt0114436,Showgirls,0.72626131772995,Positive
1466,tt0115907,City Hall,0.31078973412513733,Negative
1467,tt1430615,Big Miracle,0.7794606685638428,Positive
1468,tt1649419,The Impossible,0.8472185134887695,Positive
1469,tt0763831,A Thousand Words,0.9459276795387268,Positive
1470,tt5390504,Detroit,0.9447152018547058,Positive
1471,tt0422720,Marie Antoinette,0.9803925156593323,Positive
1472,tt1846589,Hunter Killer,0.07548531144857407,Negative
1473,tt0208988,Get Carter,0.8379597663879395,Positive
1474,tt0113552,Kiss of Death,0.2980574369430542,Negative
1475,tt2387499,Keeping Up with the Joneses,0.1254986673593521,Negative
1476,tt0282687,Life or Something Like It,0.5889421701431274,Positive
1477,tt0093278,Ishtar,0.011982898227870464,Negative
1478,tt0104850,Memoirs of an Invisible Man,0.30850842595100403,Negative
1479,tt1129445,Amelia,0.9649639129638672,Positive
1480,tt0450405,Cirque du Freak: The Vampire's Assistant,0.10294272750616074,Negative
1481,tt0363282,New York Minute,0.11701840162277222,Negative
1482,tt0120646,The Deep End of the Ocean,0.9509293437004089,Positive
1483,tt0375173,Alfie,0.9792020916938782,Positive
1484,tt0295254,Feardotcom,0.031212592497467995,Negative
1485,tt1111948,Soul Men,0.6824871301651001,Positive
1486,tt2515034,The Gunman,0.2894359827041626,Negative
1487,tt1188729,Pandorum,0.900038480758667,Positive
1488,tt0266489,Duplex,0.9472745656967163,Positive
1489,tt1413495,Paranoia,0.9655251502990723,Positive
1490,tt0081400,Raise the Titanic,0.026716433465480804,Negative
1491,tt5360952,The Hurricane Heist,0.09944622963666916,Negative
1492,tt5292922,The Impostor Files: The Making of 'Impostor',0.9574258327484131,Positive
1493,tt1976009,Victor Frankenstein,0.990265429019928,Positive
1494,tt3864056,The Goldfinch,0.7053107619285583,Positive
1495,tt0283160,Extreme Ops,0.2551094591617584,Negative
1496,tt0189192,Just Visiting,0.7458661198616028,Positive
1497,tt1706620,Snowpiercer,0.9757501482963562,Positive
1498,tt0448134,Sunshine,0.40995267033576965,Negative
1499,tt0110074,The Hudsucker Proxy,0.6729943156242371,Positive
1500,tt2513074,Billy Lynn's Long Halftime Walk,0.9910203814506531,Positive
1501,tt0091757,Pirates,0.8706960678100586,Positive
1502,tt0361500,Delgo,0.9134740829467773,Positive
1503,tt0455782,The Hunting Party,0.013827572576701641,Negative
1504,tt0457495,Alex Rider: Operation Stormbreaker,0.48603418469429016,Negative
1505,tt1326972,Red Cliff II,0.9676408171653748,Positive
1506,tt0357054,The Last Shot,0.08103025704622269,Negative
1507,tt2032572,USS Indianapolis: Men of Courage,0.992388129234314,Positive
1508,tt1241317,Death Note,0.8924407362937927,Positive
1509,tt6820324,Timmy Failure: Mistakes Were Made,0.015128069557249546,Negative
1510,tt0452694,The Time Traveler's Wife,0.9829903841018677,Positive
1511,tt0086393,Superman III,0.04398783668875694,Negative
1512,tt0490084,Because I Said So,0.2461080551147461,Negative
1513,tt1142977,Frankenweenie,0.45208215713500977,Negative
1514,tt0117608,Sgt. Bilko,0.920029878616333,Positive
1515,tt0379786,Serenity,0.988433301448822,Positive
1516,tt0465602,Shoot 'Em Up,0.8319903612136841,Positive
