movie_id,title,release_year,release_date,runtime,mpa_rating,imdb_score,dvd_sales,blu_sales,total_sales,legs,share,inf_income_usa,theater_opening,theater_total,src,awards,poster,metascore,release_dvd,big_awards_num,awards_win_num,awards_nomin_num,reviews_users,reviews_critics,prd_mthd,budget,series_new,income_opening,votes,income_usa,income_int,income_ww,item_id,inv_exist,contract_year,inf,genre_action,genre_adventure,genre_drama,genre_sci-fi,genre_fantasy,genre_thriller,genre_animation,genre_family,genre_musical,genre_comedy,genre_romance,genre_mystery,genre_war,genre_western,genre_history,genre_sport,genre_horror,genre_crime,genre_music,genre_biography,genre_documentary,dvd_over_income,movie_down_sales,contract_price_inf,net_profit,studio,studio_score,price_class,contract_price,positive_probability,english,dvd,blu,cntry_USA,actor_A,actor_B,actor_C,director_A,director_B,director_C,APPROVED,G,NC-17,NOT RATED,PASSED,PG,PG-13,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7
tt0119210,Switchback,1997.0,35734.0,118.0,R,6.4,,,,2.4006273830000002,100.0,12909681.0,1128.0,1128.0,original screenplay,,https://m.media-amazon.com/images/M/MV5BZjk0ZGMxZmEtMTk1OC00Y2JkLTlhMzQtM2M0ZTVmZGQzNTM1XkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX300.jpg,51.918083151778184,1/12/1998,0.0,0.0,0.0,91.0,42.0,live action,38000000.0,0.0,2704568.0,11856.0,6492660.0,0.0,6492660.0,,0.0,,1.988350075315818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,Paramount,6.0,1.0,650.0,0.863828301,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4971344,The Sisters Brothers,2018.0,43392.0,121.0,R,7.0,,,,27.194946999999996,23.95631629,3143056.0,4.0,1141.0,based on fiction book/short story,10 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BOTZmNTI1MzMtMGY0ZS00YTRlLWI4OTktYzE3YzZjZjJkNDVlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,78.0,5/2/2019,0.0,10.0,30.0,283.0,234.0,live action,38000000.0,0.0,115575.0,44328.0,3143056.0,9976891.0,13119947.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,UAR,4.0,1.0,610.0,0.885369897,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0193560,Texas Rangers,2001.0,37225.0,90.0,PG-13,5.2,,,,1.950994629,81.62123236,1003339.0,402.0,404.0,based on fiction book/short story,,https://m.media-amazon.com/images/M/MV5BMTIwOTM3ODk4NV5BMl5BanBnXkFtZTcwNjI3NjYxMQ@@._V1_SX300.jpg,29.0,16-04-2002,0.0,0.0,0.0,73.0,30.0,live action,38000000.0,0.0,319516.0,5317.0,623374.0,140366.0,763740.0,,0.0,,1.6095297526043757,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,EBHE,2.0,1.0,570.0,0.96814853,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1586265,What to Expect When You're Expecting,2012.0,41047.0,109.0,PG-13,5.7,6797440.0,1242993.0,8040433.0,3.901767107,46.51384666,47097552.0,3021.0,3021.0,based on factual book/article,12 nominations.,https://m.media-amazon.com/images/M/MV5BODYzNjI0ODUzNF5BMl5BanBnXkFtZTcwNTI1MjQ2Nw@@._V1_SX300.jpg,41.0,11/9/2012,0.0,0.0,12.0,99.0,169.0,live action,37500000.0,0.0,10547068.0,67364.0,41152203.0,47320813.0,88473016.0,,0.0,,1.1444721926551538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165178034,,,,LIONSGATE,4.0,3.0,670.0,0.625765145,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1560747,The Master,2012.0,41173.0,136.0,R,7.2,2225226.0,1760814.0,3986040.0,22.06562037,32.0789495,18588017.0,5.0,864.0,original screenplay,Nominated for 3 Oscars. Another 76 wins & 180 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_SX300.jpg,86.0,26-02-2013,1.0,76.0,256.0,488.0,497.0,live action,37500000.0,0.0,736311.0,141858.0,16247159.0,34400257.0,50647416.0,,0.0,,1.1440779892656925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13696093,,,,Wein.,4.0,1.0,610.0,0.9688358309999999,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0469903,The Express,2008.0,39731.0,130.0,PG,7.3,7664805.0,,7664805.0,2.146417617,99.79718359999998,12425894.0,2808.0,2810.0,based on factual book/article,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3MTY5OTA5MF5BMl5BanBnXkFtZTcwMjA5ODk3MQ@@._V1_SX300.jpg,58.0,20-01-2009,0.0,1.0,4.0,51.0,85.0,live action,37500000.0,0.0,4562675.0,19054.0,9793406.0,19903.0,9813309.0,,0.0,,1.2688020898959973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.782649571,,,,Universal,6.0,1.0,650.0,0.9913903470000001,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1099212,Twilight,2008.0,39773.0,121.0,PG-13,5.2,238166909.0,26733899.0,264900808.0,2.768180788,47.91930442,243728922.0,3419.0,3649.0,based on fiction book/short story,29 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_SX300.jpg,56.0,21-03-2009,0.0,29.0,44.0,1637.0,355.0,live action,37000000.0,1.0,69637740.0,404248.0,192769854.0,209510305.0,402280159.0,,0.0,,1.2643518524426542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2354987259999999,,,,Sum.,4.0,1.0,610.0,0.9924119109999999,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1723121,We're the Millers,2013.0,41493.0,100.0,R,7.0,33505686.0,17148176.0,50653862.0,5.692564622000001,56.15570541,168522802.0,3260.0,3445.0,original screenplay,4 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg,44.0,19-11-2013,0.0,4.0,21.0,373.0,294.0,live action,37000000.0,0.0,26419396.0,384305.0,150394119.0,117422157.0,267816276.0,,0.0,,1.1205411695652807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.222785879,,,,WB,6.0,1.0,650.0,0.11552038,1,1,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3076658,Creed,2015.0,42333.0,133.0,PG-13,7.6,17077769.0,12247637.0,29325406.0,3.704256628,63.24198354,118336541.0,3284.0,3502.0,original screenplay,Nominated for 1 Oscar. Another 46 wins & 62 nominations.,https://m.media-amazon.com/images/M/MV5BODg5NDM1MDI4NF5BMl5BanBnXkFtZTgwMzg0MzQxNzE@._V1_SX300.jpg,82.0,1/3/2016,1.0,46.0,108.0,511.0,495.0,live action,37000000.0,1.0,29632823.0,234594.0,109767581.0,63800000.0,173567581.0,,0.0,,1.0780645790126322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15558117300000002,,,,WB,6.0,10.0,920.0,0.92903918,1,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0840361,The Town,2010.0,40438.0,123.0,R,7.5,34451457.0,22555428.0,57006885.0,3.872065612,60.4235083,106440593.0,2861.0,2935.0,based on fiction book/short story,Nominated for 1 Oscar. Another 9 wins & 45 nominations.,https://m.media-amazon.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX300.jpg,74.0,17-12-2010,1.0,9.0,54.0,485.0,390.0,live action,37000000.0,0.0,23808032.0,332984.0,92186262.0,60380619.0,152566881.0,,0.0,,1.1546253280125405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.373715739,,,,WB,6.0,10.0,920.0,0.970203102,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1564349,Dolphin Tale,2011.0,40809.0,112.0,PG,6.9,34148393.0,13150500.0,47298893.0,3.7742933119999997,75.24486221,83042023.0,3507.0,3515.0,based on real life events,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTk2NTQwMTU5NF5BMl5BanBnXkFtZTcwNTU0MzE0NQ@@._V1_SX300.jpg,64.0,20-12-2011,0.0,4.0,8.0,89.0,132.0,live action,37000000.0,1.0,19152401.0,21423.0,72286779.0,23781945.0,96068724.0,,0.0,,1.1487857689716676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47240164100000004,,,,WB,6.0,1.0,650.0,0.579608083,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2704998,Game Night,2018.0,43154.0,93.0,R,6.9,5964754.0,2775509.0,8740263.0,4.068080882,58.93695283,69179066.0,3488.0,3502.0,original screenplay,4 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3ODkzNDk5MF5BMl5BanBnXkFtZTgwNTEyNjY2NDM@._V1_SX300.jpg,66.0,22-05-2018,0.0,4.0,22.0,558.0,296.0,live action,37000000.0,0.0,17005332.0,181910.0,69179066.0,48199018.0,117378084.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08622195,,,,WB,6.0,1.0,650.0,0.550549686,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0887883,Burn After Reading,2008.0,39703.0,97.0,R,7.0,23223904.0,,23223904.0,3.155340017,35.88995498,76578997.0,2651.0,2657.0,original screenplay,Nominated for 2 Golden Globes. Another 8 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BYzYwMjZhOGEtMGZlZS00Mjg1LTlkMDktYzJiZDU4MzAxZDRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,63.0,21-12-2008,1.0,8.0,38.0,617.0,353.0,live action,37000000.0,0.0,19128001.0,295229.0,60355347.0,107812451.0,168167798.0,,0.0,,1.2688021990827092,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38478619,,,,Focus,4.0,1.0,610.0,0.021946882999999997,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0337563,13 Going on 30,2004.0,38100.0,98.0,PG-13,6.1,,,,2.713929756,58.50960127,83823324.0,3438.0,3453.0,original screenplay,11 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1NzI5NTkwMF5BMl5BanBnXkFtZTYwOTA4NzY2._V1_SX300.jpg,57.0,7/2/2006,0.0,0.0,11.0,366.0,79.0,live action,37000000.0,0.0,21054238.0,155539.0,57139723.0,40518989.0,97658712.0,,0.0,,1.4669886306589202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sony Pictures/Columbia,6.0,1.0,650.0,0.018472318,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0410377,Nim's Island,2008.0,39542.0,96.0,PG,6.0,21685506.0,,21685506.0,3.633963508,47.13133284,60911091.0,3513.0,3518.0,based on fiction book/short story,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTA0OTk0NjIwMDleQTJeQWpwZ15BbWU3MDg3NjM0NTE@._V1_SX300.jpg,55.0,5/8/2008,0.0,1.0,4.0,115.0,142.0,live action,37000000.0,0.0,13210579.0,32267.0,48006762.0,53850663.0,101857425.0,,0.0,,1.2688023199731735,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451717739,,,,20th Century Fox,6.0,3.0,710.0,0.09975469099999999,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1292566,How to Be Single,2016.0,42412.0,110.0,R,6.1,3439752.0,1625198.0,5064950.0,2.6200428540000003,46.84174238,49334613.0,3343.0,3357.0,based on fiction book/short story,3 nominations.,https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SX300.jpg,51.0,24-05-2016,0.0,0.0,3.0,153.0,169.0,live action,37000000.0,0.0,17878911.0,77128.0,46843513.0,53160267.0,100003780.0,,0.0,,1.0531791883328647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073430701,,,,WB,6.0,3.0,710.0,0.9742285009999999,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1385867,Cop Out,2010.0,40235.0,107.0,R,5.6,14120949.0,3894059.0,18015008.0,2.46417937,80.26391207,51814400.0,3150.0,3150.0,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_SX300.jpg,31.0,20-07-2010,0.0,0.0,1.0,194.0,208.0,live action,37000000.0,0.0,18211126.0,83035.0,44875481.0,11034429.0,55909910.0,,0.0,,1.1546260640638035,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.314669585,,,,WB,6.0,3.0,710.0,0.02890783,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1161864,The Rite,2011.0,40571.0,114.0,PG-13,6.0,6418055.0,2400528.0,8818583.0,2.234549653,34.01922653,37965187.0,2985.0,2985.0,based on factual book/article,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTcxNTAxMTMzNF5BMl5BanBnXkFtZTcwMjQ1MDAxNA@@._V1_SX300.jpg,38.0,17-05-2011,0.0,1.0,6.0,214.0,272.0,live action,37000000.0,0.0,14789393.0,87721.0,33047633.0,64096354.0,97143987.0,,0.0,,1.1488020034596729,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.194206193,,,,WB,6.0,3.0,710.0,0.8495142459999999,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0482603,Space Chimps,2008.0,39647.0,81.0,G,4.5,14572515.0,,14572515.0,4.192229509,44.91419926,38198522.0,2511.0,2538.0,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDU0MDY1OTQzOV5BMl5BanBnXkFtZTcwNzQ3ODI3MQ@@._V1_SX300.jpg,36.0,24-11-2008,0.0,0.0,1.0,48.0,78.0,digital animation,37000000.0,1.0,7181374.0,10334.0,30105968.0,36923988.0,67029956.0,,0.0,,1.2688023185303323,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484040739,,,,20th Century Fox,6.0,3.0,710.0,0.922520995,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1243974,Aloha,2015.0,42153.0,105.0,PG-13,5.4,4160965.0,1778910.0,5939875.0,2.176992596,82.92415228,22750175.0,2815.0,2815.0,original screenplay,2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4Mjc0NTE1NV5BMl5BanBnXkFtZTgwNzcwNTQ3NTE@._V1_SX300.jpg,40.0,25-08-2015,0.0,2.0,9.0,249.0,147.0,live action,37000000.0,0.0,9670235.0,58043.0,21052030.0,4335061.0,25387091.0,,0.0,,1.0806641924793001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197651485,,,,Sony Pictures/Columbia,6.0,1.0,650.0,0.903517902,1,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1517451,A Star Is Born,2018.0,43378.0,140.0,R,7.7,14256422.0,21181360.0,35437782.0,5.017446866,49.59373284,215288866.0,3686.0,3904.0,remake,Won 1 Oscar. Another 92 wins & 272 nominations.,https://m.media-amazon.com/images/M/MV5BNmE5ZmE3OGItNTdlNC00YmMxLWEzNjctYzAwOGQ5ODg0OTI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,88.0,19-02-2019,1.0,92.0,364.0,2627.0,465.0,live action,36000000.0,0.0,42908051.0,295859.0,215288866.0,218816118.0,434104984.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066219969,,,,WB,6.0,10.0,920.0,0.7774426940000001,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0251160,John Q,2002.0,37302.0,118.0,PG-13,7.1,,,,3.503129538,69.4795772,111368775.0,2466.0,2505.0,original screenplay,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1_SX300.jpg,30.0,16-07-2002,0.0,2.0,10.0,405.0,100.0,live action,36000000.0,0.0,20275194.0,118392.0,71026631.0,31200000.0,102226631.0,,0.0,,1.5679861684556036,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,NL,4.0,1.0,610.0,0.143356949,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0181316,Blue Streak,1999.0,36420.0,93.0,PG-13,6.3,,,,3.550881299,58.07514715,122272070.0,2735.0,2735.0,original screenplay,,https://m.media-amazon.com/images/M/MV5BYTJkYTBlZjktYmYyYi00ZWQ0LTgyMWYtMjQ5Yzg1Y2M3YzE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,46.0,26-12-2000,0.0,0.0,0.0,158.0,39.0,live action,36000000.0,0.0,19208806.0,71136.0,68208190.0,49239967.0,117448157.0,,0.0,,1.7926303278242686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,SonR,4.0,1.0,610.0,0.33600580700000005,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0086006,Never Say Never Again,1983.0,30596.0,134.0,PG,6.2,,,,5.0647202810000005,34.6875,160138723.0,1550.0,1560.0,based on fiction book/short story,Nominated for 1 Golden Globe. Another 1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTM1NjgzMDkwOF5BMl5BanBnXkFtZTcwMzM4NzI0NA@@._V1_SX300.jpg,68.0,17-10-2000,1.0,1.0,3.0,241.0,77.0,live action,36000000.0,1.0,10958157.0,57924.0,55500000.0,104500000.0,160000000.0,,0.0,,2.8853823963963965,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,WB,6.0,1.0,650.0,0.21998702,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1231587,Hot Tub Time Machine,2010.0,40263.0,99.0,R,6.4,25677218.0,7144595.0,32821813.0,3.5854535739999998,76.20368892,58042889.0,2754.0,2771.0,original screenplay,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_SX300.jpg,63.0,29-06-2010,0.0,0.0,5.0,273.0,269.0,live action,36000000.0,1.0,14020502.0,156889.0,50269859.0,15697891.0,65967750.0,,0.0,,1.1546260553466043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107875479999999,,,,MGM,4.0,1.0,610.0,0.62921083,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0118771,Breakdown,1997.0,35552.0,93.0,R,6.9,,,,4.075617317,100.0,99553333.0,2108.0,2348.0,original screenplay,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNjQ5MThkYzMtOTAyMC00YWIxLTg1MWEtMGRiZmFiYWJjNTUyXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,73.0,1/12/1998,0.0,1.0,3.0,253.0,86.0,live action,36000000.0,0.0,12307128.0,46304.0,50159144.0,0.0,50159144.0,,0.0,,1.984749440700184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,Paramount,6.0,1.0,650.0,0.266640067,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2978462,Dolphin Tale 2,2014.0,41894.0,107.0,PG,6.4,14659484.0,6216435.0,20875919.0,2.64748201,72.67595745,46859663.0,3656.0,3656.0,original screenplay,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NzE4ODQwMV5BMl5BanBnXkFtZTgwMTc4OTA5MTE@._V1_SX300.jpg,58.0,9/12/2014,0.0,0.0,3.0,37.0,56.0,live action,36000000.0,1.0,15873397.0,7872.0,42024533.0,15800000.0,57824533.0,,0.0,,1.1150549370768736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348831574,,,,WB,6.0,3.0,710.0,0.790234983,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt4682786,Collateral Beauty,2016.0,42720.0,96.0,PG-13,6.8,2159010.0,1072689.0,3231699.0,4.36717119,36.35722748,32414692.0,3528.0,3528.0,original screenplay,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5ODE4MTY2NV5BMl5BanBnXkFtZTgwMzM2NzEzMDI@._V1_SX300.jpg,23.0,14-03-2017,0.0,1.0,7.0,363.0,195.0,live action,36000000.0,0.0,7102085.0,84088.0,31016021.0,54293072.0,85309093.0,,0.0,,1.0450951139090343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069609509,,,,WB,6.0,3.0,710.0,0.988112509,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0266465,A Man Apart,2003.0,37715.0,109.0,R,6.1,,,,2.4048880390000003,60.50541751,40035653.0,2459.0,2495.0,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk4NzEwNjk1N15BMl5BanBnXkFtZTYwNTEzNTk5._V1_SX300.jpg,36.0,2/9/2003,0.0,0.0,1.0,141.0,109.0,live action,36000000.0,0.0,11019224.0,43248.0,26500000.0,17297731.0,43797731.0,,0.0,,1.510779358490566,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,NL,4.0,3.0,670.0,0.5404853820000001,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0184858,Reindeer Games,2000.0,36581.0,104.0,R,5.8,,,,2.874996494,72.64452359,39483615.0,2204.0,2205.0,original screenplay,3 nominations.,https://m.media-amazon.com/images/M/MV5BZjNmNWIwZTAtMjM1MS00ODNiLTljYzMtNGI1ZmRkMmIxYzJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,37.0,8/8/2000,0.0,0.0,3.0,222.0,70.0,live action,36000000.0,0.0,8128356.0,36106.0,23368995.0,8799975.0,32168970.0,,0.0,,1.689572658130998,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,W/Dim.,4.0,1.0,610.0,0.919155478,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0120834,Snow Falling on Cedars,1999.0,36532.0,127.0,PG-13,6.7,,,,448.65700949999996,62.55031488,24316567.0,3.0,1155.0,based on fiction book/short story,Nominated for 1 Oscar. Another 5 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BYWYzN2I5NWItYTdmNS00ZWNmLWI0MWItMTJhN2FjMjY3MDQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,44.0,30-05-2000,1.0,5.0,14.0,195.0,99.0,live action,36000000.0,0.0,32135.0,13356.0,14417593.0,8632000.0,23049593.0,,0.0,,1.686589918303284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Universal,6.0,1.0,650.0,0.8142656090000001,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
