movie_id,title,release_year,release_date,runtime,mpa_rating,imdb_score,dvd_sales,blu_sales,total_sales,legs,share,inf_income_usa,theater_opening,theater_total,src,awards,poster,metascore,release_dvd,big_awards_num,awards_win_num,awards_nomin_num,reviews_users,reviews_critics,prd_mthd,budget,series_new,income_opening,votes,income_usa,income_int,income_ww,item_id,inv_exist,contract_year,inf,genre_action,genre_adventure,genre_drama,genre_sci-fi,genre_fantasy,genre_thriller,genre_animation,genre_family,genre_musical,genre_comedy,genre_romance,genre_mystery,genre_war,genre_western,genre_history,genre_sport,genre_horror,genre_crime,genre_music,genre_biography,genre_documentary,dvd_over_income,movie_down_sales,contract_price_inf,net_profit,studio,positive_probability,english,dvd,blu,cntry_USA,actor_A,actor_B,actor_C,director_A,director_B,director_C,APPROVED,G,NC-17,NOT RATED,PASSED,PG,PG-13,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,inf_income_int,inf_income_ww,inf_budget,inf_income_opening,studio_score,price_class,contract_price
tt0083642,The Best Little Whorehouse in Texas,1982,30155,114,R,5.9,.,.,.,5.869973374,100.0,215980235.0,1400,1435,based on musical or opera,Nominated for 1 Oscar. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BM2Y3M2Y1MzUtNWViYi00YzZjLWE0YzUtMWVjYzc2YjI3Y2I2L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,40.0,7/1/2003,1,0,2,54,16,live action,20500000.0,0,11874268.0,9385,69701637.0,0.0,69701637.0,.,0,.,3.0986393475952365,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Universal,0.9846573470000001,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,215980235.0,63522106.62570235,36794074.048691,6,1,650
tt0454919,Pulse,2006,38940,90,PG-13,4.8,7629137.0,.,7629137.0,2.470121365,67.00884399,28184582.0,2323,2323,remake,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTMyOTg5MjY1OF5BMl5BanBnXkFtZTcwNTM1ODYzMQ@@._V1_SX300.jpg,27.0,5/12/2006,0,0,1,265,153,live action,20500000.0,1,8203822.0,27477,20264436.0,9976999.0,30241435.0,.,0,.,1.3908396957112452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37647911799999995,.,.,.,W/Dim.,0.321552098,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13876406.253271397,42060988.2532714,28512213.762080528,11410201.29414922,4,1,610
tt0082971,Raiders of the Lost Ark,1981,29749,115,PG,8.4,15960846.0,.,15960846.0,27.17203088,61.41918685,723248603.0,1078,1400,original screenplay,Won 4 Oscars. Another 31 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX300.jpg,85.0,21-10-2003,1,31,55,900,251,live action,20000000.0,1,8305823.0,841331,225686079.0,141766000.0,367452079.0,.,0,.,3.204666438464732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070721447,.,.,.,Paramount,0.451292336,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,454312742.3153912,1177561345.3153913,64093328.76929464,26617392.211928457,6,10,920
tt0101414,Beauty and the Beast,1991,33564,85,G,8.0,126037075.0,136052259.0,262089334.0,1272.514678,47.03210809,387837197.0,2499,2625,based on fiction book/short story,Won 2 Oscars. Another 27 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,95.0,8/10/2002,1,27,61,424,211,hand animation,20000000.0,1,162146.0,401616,206333165.0,232373866.0,438707031.0,.,0,.,1.8796648468994308,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.610842542,.,.,.,BUENA VISTA,0.508719444,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436784987.25831884,824622184.2583189,37593296.93798862,304780.1362653551,6,10,920
tt0104431,Home Alone 2: Lost in New York,1992,33928,120,PG,6.7,1133551.0,.,1133551.0,5.57670749,48.35320507,381180073.0,2222,2461,original screenplay,3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNDI1MzM0Y2YtYmIyMS00ODE3LTlhZjEtZTUyNmEzMTNhZWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,54.22676225661998,5/10/1999,0,3,6,257,60,live action,20000000.0,1,31126882.0,282090,173585516.0,185409334.0,358994850.0,.,0,.,2.1959209603639973,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.006530216,.,.,.,20th Century Fox,0.8281188009999999,1,1,0,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,407144242.77772915,788324315.7777292,43918419.20727994,68352172.61457682,6,1,650
tt0075860,Close Encounters of the Third Kind,1977,28473,134,PG,7.6,.,195138.0,195138.0,95.65816079,49.61861541,681292370.0,272,571,original screenplay,Won 1 Oscar. Another 14 wins & 38 nominations.,https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,90.0,13-11-2007,1,14,52,423,223,live action,20000000.0,0,1767758.0,173342,169100479.0,171700000.0,340800479.0,.,0,.,4.028920402998978,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Sony Pictures/Columbia,0.948509753,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,691765633.1949245,1373058003.1949246,80578408.05997956,7122156.273764666,6,10,920
tt0092644,Beverly Hills Cop II,1987,31917,102,R,6.5,.,.,.,5.8320099910000005,55.54190664,358027737.0,2326,2326,original screenplay,Nominated for 1 Oscar. Another 6 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNThlYWFhYmYtMzQzZS00ZmZjLWJjZjAtYWVhMmM4YTc1ZjhjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,48.0,29-01-2002,1,6,9,111,56,live action,20000000.0,1,26348555.0,101673,153665036.0,123000000.0,276665036.0,.,0,.,2.3299232299011727,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,Paramount,0.8096743820000001,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286580557.27784425,644608294.2778442,46598464.59802345,61390110.36882869,6,1,650
tt3783958,La La Land,2016,42729,128,PG-13,8.0,7322189.0,10300579.0,17622768.0,171.49145049999996,33.8723138,154747653.0,3110,3236,original screenplay,Won 6 Oscars. Another 235 wins & 276 nominations.,https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,93.0,25-04-2017,1,235,511,1711,686,live action,20000000.0,0,881104.0,463791,151101803.0,294990554.0,446092357.0,.,0,.,1.0241284347877702,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.048458647,.,.,.,LIONSGATE,0.7027220129999999,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,302108214.3451972,456855867.3451972,20482568.695755403,902363.6604052434,4,10,880
tt1457767,The Conjuring,2013,41474,111,R,7.5,15910110.0,11738494.0,27648604.0,3.282739716,43.20757235,153962516.0,2903,3115,original screenplay,15 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,68.0,22-10-2013,0,15,37,1035,560,live action,20000000.0,1,41855326.0,416735,137400141.0,180600000.0,318000141.0,.,0,.,1.1205411790661846,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.115793986,.,.,.,NL,0.241944075,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,202369736.93935293,356332252.9393529,22410823.58132369,46900616.34623953,4,10,880
tt0305669,Bringing Down the House,2003,37687,105,PG-13,5.6,.,.,.,4.2659493610000006,80.56783247,200443267.0,2801,2910,original screenplay,4 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BOTUyMTM2MjMwOF5BMl5BanBnXkFtZTYwOTA0Mzk2._V1_SX300.jpg,39.0,5/8/2003,0,4,17,234,122,live action,20000000.0,0,31101026.0,33953,132675402.0,32000000.0,164675402.0,.,0,.,1.5107794208906935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,BUENA VISTA,0.470157385,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48344941.46850219,248788208.46850216,30215588.41781387,46986790.049386404,6,1,650
tt2543472,Wonder,2017,43056,113,PG,8.0,14268304.0,10669079.0,24937383.0,4.807007882,43.47365743,134320054.0,3096,3519,based on factual book/article,Nominated for 1 Oscar. Another 4 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,66.0,13-02-2018,1,4,30,428,232,live action,20000000.0,0,27547866.0,123097,132422809.0,172181903.0,304604712.0,.,0,.,1.0143271768234428,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10774808400000001,.,.,.,LIONSGATE,0.995634735,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174648783.57007787,308968837.57007784,20286543.536468856,27942549.147290505,4,10,880
tt0102926,The Silence of the Lambs,1991,33283,118,R,8.6,.,.,.,9.495785735,47.41169731,282878946.0,1497,1642,based on fiction book/short story,Won 5 Oscars. Another 63 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,85.0,1/7/1998,1,63,114,1218,216,live action,20000000.0,1,13766814.0,1188830,130726716.0,145000000.0,275726716.0,.,0,.,2.1638954504142824,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,Orion,0.6901996140000001,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,313764840.31007093,596643786.310071,43277909.00828565,29789946.18129965,4,10,880
tt0105793,Wayne's World,1992,33648,95,PG-13,7.0,.,.,.,6.715183491,66.46592151,267147616.0,1768,1878,based on tv,4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMDAyNDY3MjUtYmJjYS00Zjc5LTlhM2MtNzgzYjNlOWVkZjkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,57.0,16-11-1999,0,4,9,195,74,live action,20000000.0,1,18122710.0,137061,121697323.0,61400000.0,183097323.0,.,0,.,2.195180710754008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.,.,.,.,Paramount,0.058950216,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134784095.64029607,401931711.64029616,43903614.21508016,39782623.418588765,6,1,650
tt1116184,Jackass 3D,2010,40466,93,R,7.0,18748747.0,4594786.0,23343533.0,2.328127414,68.28153335,135355761.0,3081,3139,based on tv,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3NTQ1NTE4OV5BMl5BanBnXkFtZTcwMzEzMzA3NA@@._V1_SX300.jpg,56.0,8/3/2011,0,1,5,86,159,live action,20000000.0,1,50353641.0,54626,117229692.0,54456101.0,171685793.0,.,0,.,1.1546201196195245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.159931726,.,.,.,Paramount,0.072970316,1,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,62876109.850632906,198231870.8506329,23092402.39239049,58139326.99469859,6,1,650
tt4651520,Bad Moms,2016,42580,101,R,6.2,11263688.0,6130315.0,17394003.0,4.755245422,62.57353616,119280227.0,3215,3215,original screenplay,3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNzE5MTgwNl5BMl5BanBnXkFtZTgwNjM4OTA0OTE@._V1_SX300.jpg,60.0,1/11/2016,0,3,8,285,199,live action,20000000.0,1,23817340.0,107277,113257297.0,67741419.0,180998716.0,.,0,.,1.053179178380003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.099452206,.,.,.,STX,0.017210437,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71343852.00471553,190624079.00471553,21063583.56760006,25083926.572397184,4,1,610
tt0077766,Jaws 2,1978,28657,116,PG,5.8,.,.,.,10.43200244,49.26864086,400693520.0,640,640,based on fiction book/short story,.,https://m.media-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,51.0,22-05-2001,0,0,0,314,103,live action,20000000.0,1,9866023.0,66891,102922376.0,105978000.0,208900376.0,.,0,.,3.8931623576198815,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,Universal,0.040438507,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412589560.3358398,813283080.3358397,77863247.15239763,38410029.36301198,6,1,650
tt1014775,Beverly Hills Chihuahua,2008,39724,91,PG,3.8,63992501.0,.,63992501.0,3.225696316,61.28616571,119880276.0,3215,3239,original screenplay,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2NzUxNjEzMl5BMl5BanBnXkFtZTcwOTMyNjM4MQ@@._V1_SX300.jpg,41.0,3/3/2009,0,3,9,110,102,live action,20000000.0,1,29300465.0,21655,94514402.0,59703766.0,154218168.0,.,0,.,1.2683810452506488,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.677066136,.,.,.,BUENA VISTA,0.017372832,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75727125.12448014,195607401.12448016,25367620.905012976,37164154.42303005,6,1,650
tt2103254,Tammy,2014,41822,96,R,4.9,12414821.0,4862980.0,17277801.0,3.9173768389999997,87.67502124,94250511.0,3465,3465,original screenplay,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyMDg1ODM5OV5BMl5BanBnXkFtZTgwMTM4NzgxMTE@._V1_SX300.jpg,39.0,11/11/2014,0,1,8,171,147,live action,20000000.0,0,21577049.0,45633,84525432.0,11882223.0,96407655.0,.,0,.,1.1150550641373829,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.146876753,.,.,.,WB,0.9728099109999999,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13249332.929359686,107499843.92935967,22301101.282747656,24059597.756590452,6,1,650
tt0368578,Are We There Yet?,2005,38373,95,PG,4.7,.,.,.,4.450791146,84.26320517,117498238.0,2709,2810,original screenplay,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZWYwZGI3MTgtMTNiZS00ZWYyLThmYjAtMjkwZTU4M2IxNjI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,27.0,24-05-2005,0,1,9,160,78,live action,20000000.0,1,18575214.0,27840,82674398.0,15440073.0,98114471.0,.,0,.,1.4212167350768008,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Sony Pictures/Columbia,0.232077435,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21943690.138407465,139441928.13840747,28424334.701536015,26399404.99443288,6,1,650
tt1033575,The Descendants,2011,40886,110,R,7.3,18221404.0,5270517.0,23491921.0,69.42713949,47.07765752,94736539.0,29,2038,based on fiction book/short story,Won 1 Oscar. Another 65 wins & 146 nominations.,https://m.media-amazon.com/images/M/MV5BMjAyNTA1MTcyN15BMl5BanBnXkFtZTcwNjEyODczNQ@@._V1_SX300.jpg,84.0,13-03-2012,1,65,211,489,557,live action,20000000.0,0,1190096.0,226564,82624961.0,92882839.0,175507800.0,.,0,.,1.1465849769054657,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22053146899999998,.,.,.,Fox Searchlight,0.095082611,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106498067.80972908,201234606.8097291,22931699.538109314,1364546.194675287,4,1,610
tt0332379,School of Rock,2003,37897,110,PG-13,7.1,.,.,.,4.141179299,61.58731214,122722641.0,2614,2951,original screenplay,Nominated for 1 Golden Globe. Another 8 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMjEwOTMzNjYzMl5BMl5BanBnXkFtZTcwNjczMTQyMQ@@._V1_SX300.jpg,82.0,2/3/2004,1,8,30,509,202,live action,20000000.0,0,19622714.0,252873,81261177.0,50683495.0,131944672.0,.,0,.,1.5102247534514543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.,.,.,.,Paramount,0.6704053879999999,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76543468.74043302,199266109.740433,30204495.069029085,29634708.412698403,6,1,650
tt0486822,Disturbia,2007,39185,97,PG-13,6.8,34861608.0,.,34861608.0,3.636402225,68.18001679999999,107014651.0,2925,3132,original screenplay,4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTMyNTIxOTQ3M15BMl5BanBnXkFtZTcwMjU2NzAzMw@@._V1_SX300.jpg,62.0,7/8/2007,0,4,10,522,244,live action,20000000.0,0,22224982.0,211326,80818974.0,37718653.0,118537627.0,.,0,.,1.3241278093928786,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.431354251,.,.,.,DW,0.6571905610000001,1,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49944317.37014013,156958968.37014014,26482556.187857572,29428716.729456156,6,1,650
tt0106965,Free Willy,1993,34166,112,PG,5.9,.,.,.,9.874229697999999,50.55258302,170974503.0,1476,1937,original screenplay,7 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,79.0,5/6/2001,0,7,9,76,26,live action,20000000.0,1,7868829.0,65250,77698625.0,76000000.0,153698625.0,.,0,.,2.200482994390184,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,WB,0.043801310999999996,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,167236707.573654,338211210.573654,44009659.88780368,17315224.40026432,6,1,650
tt5325452,Tyler Perry's Boo! A Madea Halloween,2016,42664,103,PG-13,4.6,10592303.0,2449968.0,13042271.0,2.568513116,97.83367829,77099397.0,2260,2299,based on play,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxNTE2MTM0NF5BMl5BanBnXkFtZTgwNjE5MTIxMDI@._V1_SX300.jpg,30.0,31-01-2017,0,0,6,56,39,live action,20000000.0,1,28501448.0,7241,73206343.0,1621001.0,74827344.0,.,0,.,1.0531791896775942,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.144691055,.,.,.,LIONSGATE,0.983170688,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1707204.5196465699,78806601.51964658,21063583.793551885,30017131.909278087,4,1,610
tt0113855,Mortal Kombat,1995,34929,101,PG-13,5.8,.,.,.,3.0249771869999997,57.66917712,147503317.0,2421,2630,based on game,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNjY5NTEzZGItMGY3My00NzE4LThkYTUtYjJkNzk3MDBiMWE3XkEyXkFqcGdeQXVyNzg5MDE1MDk@._V1_SX300.jpg,58.0,26-08-1997,0,1,4,323,89,live action,20000000.0,1,23283887.0,96293,70433227.0,51700000.0,122133227.0,.,0,.,2.0942291484103093,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,NL,0.914874613,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108271646.972813,255774963.97281298,41884582.96820618,48761794.84369187,4,1,610
tt0381707,White Chicks,2004,38161,109,PG-13,5.6,.,.,.,3.514249255,62.04541886,101440797.0,2726,2800,original screenplay,3 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3OTg2OTM3OV5BMl5BanBnXkFtZTYwNzY5OTA3._V1_SX300.jpg,41.0,26-10-2004,0,3,16,304,72,live action,20000000.0,0,19676748.0,123462,69148997.0,42300000.0,111448997.0,.,0,.,1.4669886968859434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,Sony Pictures/Columbia,0.012794626000000002,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62053621.8782754,163494418.87827542,29339773.93771887,28865566.90747309,6,1,650
tt1198138,Obsessed,2009,39927,108,PG-13,5.0,20876856.0,2129175.0,23006031.0,2.385708879,92.28947322,82915139.0,2541,2634,original screenplay,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjAwOTM2MzE5MF5BMl5BanBnXkFtZTcwMjM0NTcyMg@@._V1_SX300.jpg,25.0,4/8/2009,0,4,12,172,107,live action,20000000.0,0,28612730.0,27845,68261644.0,5703069.0,73964713.0,.,0,.,1.2146665995914192,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.305835822,.,.,.,SGem,0.163267091,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6927327.429465235,89842466.42946523,24293331.991828386,34754927.454127386,4,1,610
tt0311289,Holes,2003,37729,117,PG,7.0,.,.,.,4.133943757,94.59754262,101802246.0,2331,2452,based on fiction book/short story,3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0MTU5ODkwM15BMl5BanBnXkFtZTYwMzgxNzY3._V1_SX300.jpg,71.0,23-09-2003,0,3,12,342,106,live action,20000000.0,0,16300155.0,72567,67383924.0,3848290.0,71232214.0,.,0,.,1.5107794256683538,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,.,.,.,.,BUENA VISTA,0.63525641,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5813917.356005269,107616163.35600527,30215588.513367075,24625938.809205145,6,1,650
tt1294226,The Last Song,2010,40268,107,PG,6.0,40367933.0,2786538.0,43154471.0,3.9325737939999996,67.92306706,72684153.0,2673,2794,based on fiction book/short story,4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_SX300.jpg,33.0,17-08-2010,0,4,14,203,124,live action,20000000.0,0,16007426.0,77366,62950384.0,29728564.0,92678948.0,.,0,.,1.1546260464431797,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.641265874,.,.,.,BUENA VISTA,0.9903953670000001,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34325374.31775304,107009527.31775303,23092520.928863592,18482590.99611176,6,1,650
tt1391137,Why Did I Get Married Too?,2010,40270,121,PG-13,4.6,20708826.0,1404117.0,22112943.0,2.05178566,98.79138237,69388237.0,2155,2155,based on play,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwMDc4MDgyMF5BMl5BanBnXkFtZTcwNjgxODkxMw@@._V1_SX300.jpg,43.0,31-08-2010,0,1,6,72,37,live action,20000000.0,1,29289537.0,8815,60095852.0,735215.0,60831067.0,.,0,.,1.1546260630434193,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.344596595,.,.,.,LIONSGATE,0.8879559640000001,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,848898.4009404675,70237135.40094046,23092521.260868385,33818462.79467456,4,1,610
tt2872518,The Shack,2017,42797,132,PG-13,6.3,12848866.0,6983318.0,19832184.0,3.548478588,59.21714078,58282072.0,2888,2888,based on fiction book/short story,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MDMxNzcxNl5BMl5BanBnXkFtZTgwODc4MzkwOTE@._V1_SX300.jpg,32.0,30-05-2017,0,3,5,319,102,live action,20000000.0,0,16172119.0,27651,57386418.0,39522040.0,96908458.0,.,0,.,1.0156074212542765,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22390081899999997,.,.,.,LIONSGATE,0.987334013,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40138877.127108365,98420949.12710837,20312148.42508553,16424524.073807288,4,1,610
tt2024544,12 Years a Slave,2013,41586,133,R,8.1,17408818.0,7885214.0,25294032.0,61.35224934,31.306109999999997,63403441.0,19,1474,based on factual book/article,Won 3 Oscars. Another 237 wins & 333 nominations.,https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_SX300.jpg,96.0,4/3/2014,1,237,570,840,613,live action,20000000.0,0,923715.0,600537,56671993.0,124353350.0,181025343.0,.,0,.,1.118779094287367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.30718556199999997,.,.,.,20th Century Fox,0.995353103,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,139123928.28459996,202527369.28459996,22375581.88574734,1033433.0310796552,6,10,920
tt2674426,Me Before You,2016,42524,110,PG-13,7.4,6547621.0,2991015.0,9538636.0,3.004020024,27.00646845,59236144.0,2704,2762,based on fiction book/short story,6 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_SX300.jpg,51.0,30-08-2016,0,6,12,424,221,live action,20000000.0,0,18723269.0,187418,56245075.0,152020123.0,208265198.0,.,0,.,1.053179216135813,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.116412344,.,.,.,WB,0.9806377890000001,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160104433.97800985,219340577.97800988,21063584.32271626,19718957.768919967,6,1,650
